"계정항목코드별",1965.01,1965.02,1965.03,1965.04,1965.05,1965.06,1965.07,1965.08,1965.09,1965.10,1965.11,1965.12,1966.01,1966.02,1966.03,1966.04,1966.05,1966.06,1966.07,1966.08,1966.09,1966.10,1966.11,1966.12,1967.01,1967.02,1967.03,1967.04,1967.05,1967.06,1967.07,1967.08,1967.09,1967.10,1967.11,1967.12,1968.01,1968.02,1968.03,1968.04,1968.05,1968.06,1968.07,1968.08,1968.09,1968.10,1968.11,1968.12,1969.01,1969.02,1969.03,1969.04,1969.05,1969.06,1969.07,1969.08,1969.09,1969.10,1969.11,1969.12,1970.01,1970.02,1970.03,1970.04,1970.05,1970.06,1970.07,1970.08,1970.09,1970.10,1970.11,1970.12,1971.01,1971.02,1971.03,1971.04,1971.05,1971.06,1971.07,1971.08,1971.09,1971.10,1971.11,1971.12,1972.01,1972.02,1972.03,1972.04,1972.05,1972.06,1972.07,1972.08,1972.09,1972.10,1972.11,1972.12,1973.01,1973.02,1973.03,1973.04,1973.05,1973.06,1973.07,1973.08,1973.09,1973.10,1973.11,1973.12,1974.01,1974.02,1974.03,1974.04,1974.05,1974.06,1974.07,1974.08,1974.09,1974.10,1974.11,1974.12,1975.01,1975.02,1975.03,1975.04,1975.05,1975.06,1975.07,1975.08,1975.09,1975.10,1975.11,1975.12,1976.01,1976.02,1976.03,1976.04,1976.05,1976.06,1976.07,1976.08,1976.09,1976.10,1976.11,1976.12,1977.01,1977.02,1977.03,1977.04,1977.05,1977.06,1977.07,1977.08,1977.09,1977.10,1977.11,1977.12,1978.01,1978.02,1978.03,1978.04,1978.05,1978.06,1978.07,1978.08,1978.09,1978.10,1978.11,1978.12,1979.01,1979.02,1979.03,1979.04,1979.05,1979.06,1979.07,1979.08,1979.09,1979.10,1979.11,1979.12,1980.01,1980.02,1980.03,1980.04,1980.05,1980.06,1980.07,1980.08,1980.09,1980.10,1980.11,1980.12,1981.01,1981.02,1981.03,1981.04,1981.05,1981.06,1981.07,1981.08,1981.09,1981.10,1981.11,1981.12,1982.01,1982.02,1982.03,1982.04,1982.05,1982.06,1982.07,1982.08,1982.09,1982.10,1982.11,1982.12,1983.01,1983.02,1983.03,1983.04,1983.05,1983.06,1983.07,1983.08,1983.09,1983.10,1983.11,1983.12,1984.01,1984.02,1984.03,1984.04,1984.05,1984.06,1984.07,1984.08,1984.09,1984.10,1984.11,1984.12,1985.01,1985.02,1985.03,1985.04,1985.05,1985.06,1985.07,1985.08,1985.09,1985.10,1985.11,1985.12,1986.01,1986.02,1986.03,1986.04,1986.05,1986.06,1986.07,1986.08,1986.09,1986.10,1986.11,1986.12,1987.01,1987.02,1987.03,1987.04,1987.05,1987.06,1987.07,1987.08,1987.09,1987.10,1987.11,1987.12,1988.01,1988.02,1988.03,1988.04,1988.05,1988.06,1988.07,1988.08,1988.09,1988.10,1988.11,1988.12,1989.01,1989.02,1989.03,1989.04,1989.05,1989.06,1989.07,1989.08,1989.09,1989.10,1989.11,1989.12,1990.01,1990.02,1990.03,1990.04,1990.05,1990.06,1990.07,1990.08,1990.09,1990.10,1990.11,1990.12,1991.01,1991.02,1991.03,1991.04,1991.05,1991.06,1991.07,1991.08,1991.09,1991.10,1991.11,1991.12,1992.01,1992.02,1992.03,1992.04,1992.05,1992.06,1992.07,1992.08,1992.09,1992.10,1992.11,1992.12,1993.01,1993.02,1993.03,1993.04,1993.05,1993.06,1993.07,1993.08,1993.09,1993.10,1993.11,1993.12,1994.01,1994.02,1994.03,1994.04,1994.05,1994.06,1994.07,1994.08,1994.09,1994.10,1994.11,1994.12,1995.01,1995.02,1995.03,1995.04,1995.05,1995.06,1995.07,1995.08,1995.09,1995.10,1995.11,1995.12,1996.01,1996.02,1996.03,1996.04,1996.05,1996.06,1996.07,1996.08,1996.09,1996.10,1996.11,1996.12,1997.01,1997.02,1997.03,1997.04,1997.05,1997.06,1997.07,1997.08,1997.09,1997.10,1997.11,1997.12,1998.01,1998.02,1998.03,1998.04,1998.05,1998.06,1998.07,1998.08,1998.09,1998.10,1998.11,1998.12,1999.01,1999.02,1999.03,1999.04,1999.05,1999.06,1999.07,1999.08,1999.09,1999.10,1999.11,1999.12,2000.01,2000.02,2000.03,2000.04,2000.05,2000.06,2000.07,2000.08,2000.09,2000.10,2000.11,2000.12,2001.01,2001.02,2001.03,2001.04,2001.05,2001.06,2001.07,2001.08,2001.09,2001.10,2001.11,2001.12,2002.01,2002.02,2002.03,2002.04,2002.05,2002.06,2002.07,2002.08,2002.09,2002.10,2002.11,2002.12,2003.01,2003.02,2003.03,2003.04,2003.05,2003.06,2003.07,2003.08,2003.09,2003.10,2003.11,2003.12,2004.01,2004.02,2004.03,2004.04,2004.05,2004.06,2004.07,2004.08,2004.09,2004.10,2004.11,2004.12,2005.01,2005.02,2005.03,2005.04,2005.05,2005.06,2005.07,2005.08,2005.09,2005.10,2005.11,2005.12,2006.01,2006.02,2006.03,2006.04,2006.05,2006.06,2006.07,2006.08,2006.09,2006.10,2006.11,2006.12,2007.01,2007.02,2007.03,2007.04,2007.05,2007.06,2007.07,2007.08,2007.09,2007.10,2007.11,2007.12,2008.01,2008.02,2008.03,2008.04,2008.05,2008.06,2008.07,2008.08,2008.09,2008.10,2008.11,2008.12,2009.01,2009.02,2009.03,2009.04,2009.05,2009.06,2009.07,2009.08,2009.09,2009.10,2009.11,2009.12,2010.01,2010.02,2010.03,2010.04,2010.05,2010.06,2010.07,2010.08,2010.09,2010.10,2010.11,2010.12,2011.01,2011.02,2011.03,2011.04,2011.05,2011.06,2011.07,2011.08,2011.09,2011.10,2011.11,2011.12,2012.01,2012.02,2012.03,2012.04,2012.05,2012.06,2012.07,2012.08,2012.09,2012.10,2012.11,2012.12,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03
"선철 (2015=100)",4.27,4.41,4.54,4.54,4.55,4.7,4.79,4.96,4.97,5,5.16,5.17,5.19,5.19,5.2,5.19,5.13,5.14,5.16,5.15,5.12,5.13,5.1,5.09,5.08,5.1,5.12,5.09,5.07,5.18,5.22,5.27,5.47,5.56,5.6,5.58,5.56,5.51,5.52,5.6,5.82,5.79,5.83,5.83,5.86,5.89,5.89,5.89,5.89,5.91,5.94,6.03,6.09,6.11,6.15,6.15,6.15,6.16,6.18,6.27,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88,10.25,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,14.45,14.91,15.14,15.14,15.14,15.14,14.17,14.17,14.17,14.17,14.17,14.17,15.63,15.63,15.63,16.61,16.61,16.61,16.49,16.49,16.49,15.39,15.39,14.99,15.17,15.17,15.17,15.17,15.17,15.17,15.46,15.46,14.73,15.69,15.69,15.82,16.06,16.06,16.91,18.59,18.59,18.59,18.82,19.28,19.28,19.79,19.84,22.2,22.64,23.37,24.41,24.41,25.44,25.44,25.44,25.44,25.44,25.44,25.44,25.44,28.98,32.42,34.05,34.05,32.62,31.02,31.02,32.5,33.3,33.3,32.5,36.14,36.14,36.14,34.28,36.58,35.88,34.54,34.54,34.54,34.2,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.58,32.96,32.39,31.02,31.02,31.02,31.41,31.62,33.01,34.36,33.99,33.17,32.78,32.78,32.47,33.25,33.25,33.61,33.09,33.09,33.47,33.74,33.85,33.7,33.7,33.16,33.89,33.38,33.53,33.35,33.29,33.29,33.44,33.63,33.58,33.24,33.06,33.04,33.05,33.13,33.22,33.64,33.83,34.03,34.45,34.39,34.26,34,34,33.89,33.84,33.84,33.84,33.84,33.84,33.84,33.84,33.84,33.78,34.13,35.15,35.2,35.85,36.61,36.83,36.74,37.23,37.68,38.04,38.17,38.33,38.47,38.35,37.98,37.82,37.37,37.11,37.02,36.89,36.62,37.61,38.2,38.2,37.91,38.9,39.18,39.18,39.33,39.49,39.6,39.6,39.6,39.7,39.76,39.76,40.05,40.2,40.37,40.63,40.63,40.56,40.56,40.56,40.56,40.27,40.12,40.12,40.12,39.76,40.12,40.12,40.12,40.12,40.12,40.12,40.12,41,43.22,43.61,43.22,45.16,48.31,44.91,44.91,44.91,46.24,46.57,47.05,48.8,47.26,46.28,47.55,47.26,46.13,46.57,48.03,48.47,48.36,48.18,48.18,48.57,48.23,47.75,49.28,49.28,49.28,49.28,48.87,48.09,46.78,41.94,41.16,41.83,43.21,41.91,40.43,39.2,39.2,38.79,37.82,37.34,35.96,34.32,34.84,35.33,36.44,38.86,39.76,40.91,40.91,42.19,43.31,43.31,43.31,44.43,45.32,47.19,47.56,46.41,41.57,39.98,44.26,43.22,41.25,37.75,35.81,36.89,39.42,39.41,34.71,33.59,35.46,35.46,35.46,36.35,35.9,36.13,36.35,37.02,38.14,39.21,39.21,35.57,37.41,40.11,40.11,39.21,37.1,37.1,36.51,35.68,33.42,33.42,33.74,33.74,35.92,36.89,36.89,37.34,37.34,35.92,36.61,37.34,37.34,38.8,40.98,40.29,39.56,41.81,41.05,40.29,40.29,40.29,38.8,39.56,39.56,39.56,43.4,43.4,43.4,45.51,46.66,45.94,46.7,48.02,48.71,48.71,48.88,58.37,72.65,86.93,58.23,62.2,62.31,64.28,71.39,68.55,80.05,72.74,76.28,76.94,76.94,77.99,77.62,71.22,53.9,45.94,53.07,55.5,55.6,52.12,52.12,52.12,54.44,60.04,60.04,63.95,59.99,63.63,67.59,68.75,66.43,63.63,64.79,71.27,73.44,81.57,76.71,76.02,79.51,78.93,80.19,87.13,86.82,86.99,92.9,97.55,113.19,134.79,141.81,189.81,189.44,184.53,177.36,155.18,136.54,97.62,98.88,114.89,126.61,117.58,121.7,115.6,106.57,116.39,126.85,124.57,120.72,113.91,120.3,118.92,116.54,116.94,117.38,117.41,144.24,143.55,144.09,144.09,149.96,144.92,145.63,146.78,146.78,147.29,148.89,143.53,159.3,159.58,159.49,153.24,153.33,152.43,153.19,153.56,146.93,147,146.85,146.13,145.84,139.43,139.53,139.6,128.76,128.29,128.34,128.8,128.9,128.99,128.73,128.5,128.32,122.23,122.41,122.48,122.31,122.61,114.59,114.49,114.38,114.25,113.87,113.84,113.79,113.68,113.53,113.5,113.35,111.94,110.64,110.29,110.21,108.63,104.07,102.98,103.03,97.22,97.04,96.98,90.35,89.98,89.21,85.9,83.06,83.93,86.09,87.38,90.11,89.27,90.19,90.49,89.75,93.73,100.69,112.08,111.65,111.95,111.82,111.22,111.33,111.48,112.48,113.2,113.07,112.98,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,114.78,114.78,114.78,114.78,114.78,114.78,114.78,114.78,114.78,114.78,114.78,114.78,114.78,114.78,114.78,114.78,114.78,114.78,114.78,125.6,125.6,125.6,125.6,136.44,136.44,136.44,136.44,136.44,168.92,168.92,168.92,181.91,181.91,181.91
"합금철 (2015=100)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,20.08,20.08,20.08,20.08,20.08,20.08,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,22.71,23.75,23.75,23.75,23.75,24.11,24.84,24.84,28.08,29.71,29.71,29.71,29.71,29.71,30.43,36.12,36.12,36.12,36.12,36.12,36.12,36.12,36.12,36.12,36.12,37.13,37.13,40.11,41.57,41.57,41.93,43.44,44.19,44.19,44.19,44.19,44.19,44.34,44.34,45.71,45.71,45.71,45.71,45.71,44.71,44.21,44.21,44.21,44.21,44.21,44.21,44.21,44.21,44.21,44.21,44.21,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.33,43.33,43.33,43.33,43.33,43.33,43.33,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31,41.33,41.33,41.33,41.33,41.33,41.33,41.15,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.61,40.44,41.22,41.6,42.92,42.92,42.92,42.92,42.92,43.7,45.24,45.24,44.86,44.08,44.08,44.08,44.08,44.08,44.08,44.08,44.08,42.71,42.71,42.71,45.6,47.06,47.06,47.06,47.06,47.06,47.06,50.31,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,53.5,53.5,53.69,53.69,53.69,74.67,74.67,73.84,71.67,70.62,70.62,68.52,64.35,64.35,64.35,63.95,62.06,59.47,59.54,59.85,59.71,59.61,57.82,57.93,57.37,57.37,57.44,57.23,57.14,57.14,57.14,57.14,57.14,57.14,57.14,57.14,56.63,57.08,57.08,57.08,58.22,58.74,58.74,60.79,60.79,60.79,60.79,60.79,60.79,60.79,60.79,60.79,60.79,60.79,60.79,60.79,62.16,62.16,62.16,62.16,62.16,62.16,62.16,62.16,62.16,62.16,62.16,62.68,62.68,62.68,63.76,63.76,63.76,63.76,63.42,63.42,67.36,83.74,110.74,134.2,134.2,134.2,132.14,132.14,132.14,120.27,120.27,120.27,119.32,119.32,114.89,94.34,88.49,88.49,80.34,77.33,74.41,68.74,68.74,68.74,68.74,68.74,68.74,66.44,66.44,66.44,65.02,65.02,65.02,65.02,65.02,65.02,65.02,66.17,66.17,69.71,73.79,88.4,105.94,109.31,99.21,101.69,104.26,104.26,129.68,129.68,167.86,203.47,203.47,226.15,226.15,236.51,236.51,236.51,213.57,183.1,145.01,145.01,145.01,122.07,122.07,122.07,122.07,122.07,122.07,120.83,122.07,122.07,122.03,129.72,129.72,133.5,141.07,141.07,141.07,133.5,133.5,133.5,133.5,129.72,129.72,129.72,129.72,129.72,122.07,118.3,118.3,118.3,118.3,118.3,118.3,118.3,110.14,110.14,115.57,119.65,119.65,118.3,116.93,116.93,114.22,114.22,110.14,110.14,110.14,110.14,112.84,112.84,112.84,111.43,111.43,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,105.91,105.87,106.85,106.85,106.54,106.54,106.54,106.24,105.92,104.64,104.64,101.3,100.26,99.56,99.56,98.47,95.35,93.03,91.05,89.04,89.04,89.04,90.49,92.23,90.87,90.87,90.19,92.53,93.48,98.61,104.78,121.53,118.03,115.35,115.04,116.55,115.35,115.35,116.71,124.61,127.41,128.86,126.03,127.01,128.45,128.45,131.25,131.25,124.72,122.07,122.07,122.07,122.07,122.07,120.6,115.35,115.35,111.31,109.98,109.98,109.98,109.98,109.98,109.98,109.12,101.82,99.15,97.75,99.09,99.09,101.67,105.6,107.05,104.12,102.91,102.91,102.91,102.91,101.52,102.72,106.52,107.99,107.99,107.99,116.4,124.58,127.29,132.38,145.61,173.95,166.12,159.06,157.27,160.12
"조강 (2015=100)",8.2,8.2,8.2,8.2,8.38,8.46,8.82,8.89,8.66,8.66,8.66,8.66,8.69,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,9.18,10.28,10.29,9.57,9.56,9.56,9.67,9.73,9.73,9.73,9.73,9.65,9.65,9.65,9.65,9.65,9.65,9.94,10.09,10.09,10.09,10.09,10.45,10.47,10.49,10.57,10.57,10.62,10.72,10.72,10.99,11.11,11.34,11.28,11.28,13.01,13.71,14.41,14.41,14.41,13.89,14.41,14.41,14.41,14.41,14.41,14.29,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.14,14.14,14.14,14.14,14.14,14.14,14.14,14.14,14.25,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.52,14.96,14.96,14.96,14.96,14.96,14.96,14.96,15.68,17.13,17.13,16.9,16.47,16.47,16.47,16.47,16.47,16.47,16.47,16.47,16.47,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.97,16.5,16.5,16.5,16.5,16.5,16.5,16.74,16.74,16.74,16.74,16.89,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.21,17.8,18.09,18.09,18.09,18.09,18.35,19.6,21.84,21.84,21.84,22.1,22.61,22.61,22.61,22.61,21.45,24.32,26.2,26.79,26.79,26.79,26.82,27.01,27.01,27.01,27.01,27.86,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.74,30.74,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,29.21,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.81,28.9,29.08,29.08,29.08,29.08,29.08,29.08,29.08,29.08,28.83,28.83,28.83,28.83,28.83,28.83,28.83,30.44,30.44,30.44,30.44,30.44,30.44,30.44,30.44,30.44,30.44,30.44,30.44,30.98,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.69,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.85,31.63,31.63,31.63,31.63,31.63,32.13,32.39,32.39,32.39,32.39,32.39,32.39,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.76,32.76,32.76,32.76,32.76,32.76,32.76,32.76,32.76,32.76,32.76,32.76,32.76,33.35,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,35.38,36.06,36.72,37.05,37.05,37.36,37.36,37.36,37.36,37.46,37.66,37.66,37.66,37.78,38.03,38.03,38.03,38.03,38.03,38.03,38.03,38.03,38.03,38.03,38.03,38.03,38.03,38.03,38.03,38.03,39.51,39.51,39.51,39.51,39.51,39.51,39.51,39.51,39.51,39.66,41.23,41.98,42.57,42.85,42.85,42.85,42.85,42.85,42.85,42.63,42.63,42.63,42.63,42.63,42.31,42.31,42.31,42.31,42.67,42.67,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,43.61,44.54,44.54,44.54,44.54,45.37,45.37,45.37,45.56,45.56,46.52,46.52,47.22,47.22,47.22,47.22,47.22,47.22,49.98,50.73,56.48,59.63,66.19,66.19,66.19,66.19,66.19,71.5,71.5,71.5,71.5,73.76,73.76,78.25,78.25,78.25,78.25,78.25,73.88,71.29,71.29,71.29,71.29,71.29,71.29,71.29,67.26,67.26,64.29,65.24,65.24,65.24,65.24,65.24,65.24,65.24,65.24,65.24,72.3,72.3,72.3,72.3,74.14,74.14,76.67,76.67,76.67,76.67,86.4,86.4,105.86,108.39,114.59,133.91,133.91,132.64,130.81,125.17,117.7,117.7,117.7,116.44,115.17,103.09,103.09,99.99,99.99,104.93,104.93,104.93,104.36,105.45,105.45,105.53,109.37,121.1,120.46,126.53,126.53,126.53,126.53,126.53,126.53,140.97,144.29,146.89,154.51,160.53,157.93,149.99,145.89,148.56,146.95,147.14,140.87,139.17,140.65,142.1,142.91,140.54,139.93,134.31,129.12,127.24,120.19,117.04,113.39,114.53,117.29,114.4,117.11,116.28,116.26,113.56,113.07,114.8,115.99,113.43,113.61,113.61,111.78,111.78,113.3,113.67,114.07,114.22,114.26,114.87,111.37,110.37,109.39,109.39,107.77,105.95,104.2,103.98,102.42,100.41,98.21,96.42,94.9,88.56,87.79,86.57,83.03,82.34,82.64,81.89,83.89,83.81,83.47,81.85,81.79,80.35,84.57,89.66,92.44,93.37,91.52,91.92,89.05,88.9,88.6,94.49,99.34,98.24,96.64,98.19,98.25,99.7,100.49,100.72,100.9,101.39,101.96,102.25,102.95,103.37,103.28,102.24,102.1,102.16,102.51,103.37,103.39,103.39,103.39,103.39,103.39,103.39,103.39,102.8,102.8,102.38,101.46,101.47,102.01,102.17,102.94,102.94,103.25,103.28,103.37,108.18,109.87,111.44,119.56,119.85,123,137.06,137.06,139.51,141.94,143.87,140.85,138.75,141.2,141.2
