Date_x,"BPS(지배, Adj.)(원/주)",BPS증가율(YoY)(비율),"BS_Accounts Receivable - Trade, Gross",BS_Additional Paid-In Capital,BS_Cash & Equivalents,BS_Compensation Rate - Domestic,BS_Construction in Progress - Gross,BS_Earnings Quality Score,BS_Expected Rate of Return - Domestic,BS_Income Taxes Payable,BS_Land/Improvements - Gross,BS_Long Term Investments,BS_Notes Receivable - Short Term,BS_Number of Common Shareholders,BS_Other Current Assets,BS_Other Current Liabilities,"BS_Other Equity, Total",BS_Other Long Term Assets,"BS_Other Long Term Assets, Total",BS_Other Long Term Liabilities,BS_Pension Benefits - Overfunded,BS_Pension Benefits - Underfunded,BS_Prepaid Benefits - Domestic,BS_Provision for Doubtful Accounts,BS_Receivables - Other,BS_Restricted Cash - Current,BS_Total Common Shares Outstanding,BS_Total Funded Status,CAPEX(천원),CF_Accounts Payable,CF_Cash from Financing Activities,"CF_Investment, Net",CF_Net Changes in Working Capital,CF_Options Exercised,CF_Other Financing Cash Flow,CF_Other Investing Cash Flow,CF_Other Non-Cash Items,CF_Purchase of Fixed Assets,CF_Purchase of Investments,CF_Sale/Maturity of Investment,CF_Total Cash Dividends Paid,CF_Unusual Items,EBITDA2증가율(YoY)(비율),"EPS(지배, Adj.)(원/주)",EPS증가율(YoY)(비율),"FS_Accounts Receivable Turnover, TTM","FS_Average Receivables Collection Days, TTM",FS_Dividend Coverage - %,"FS_Dividend Yield - Common Stock - Net - Issue Specific - %, TTM.2","FS_Dividend Yield - Common Stock - Net - Issue Specific - %, TTM.3",FS_Free Cash Flow Net of Dividends,FS_Income Tax Rate - %,FS_Income before Tax Margin - %,"FS_Income before Tax Margin - %, TTM",FS_Market Capitalization,FS_Net Cash Flow from Operating Activities,FS_Operating Profit before Non-Recurring Income/Expense,"FS_Reinvestment Rate - %, TTM",FS_Shares used to calculate Diluted EPS - Total,"FS_Tax Complement, TTM",Free Cash Flow2(천원),Gross Investment (GI),"IS_Amort of Intangibles, Supplemental",IS_Compensation Rate - Domestic,IS_Current Tax - Domestic,IS_Deferred Tax - Domestic,IS_Deferred Tax - Total,IS_Expected Rate of Return - Domestic,IS_Income Tax - Total,IS_Interest/Invest Income - Non-Operating,"IS_Other, Net",IS_Provision for Income Taxes,"IS_Rental Expense, Supplemental","IS_Research & Development Exp, Supplemental",IS_Selling/General/Administrative Expense,IS_Total Plan Expected Return,IS_Total Plan Interest Cost,IS_Total Plan Other Expense,IS_Total Plan Service Cost,IS_Unusual Expense (Income),ROE(지배)(비율),ROGI(%),단기투자자산,매입채무회전율,매출액(천원),매출액이익률(비율),매출액증가율(YoY)(연도),매출총이익(천원),무형자산회전율s,부채비율(비율),비유동비율(천원),순부채(천원),순이익률(비율),순이익증가율(YoY)(비율),영업이익증가율(YoY)(연도),운전자본증감(천원),유동비율(비율),유형자산감상비 누계,인당매출s,인당영업이익s,자기자본비율,자본금(천원),재고자산회전율(비율),투자비 대비 매출 (Rev/GI)s,EV_EBITDA
2006-01-01,10.39831671286822,-0.206548133751199,364,347,771,0.051,128,92,0.082,63,31,170,46,378455,255,61,0,77,15,14,11,38,0,-2,292,50,4409,0,61.91,-3.3,38.7,103.0,-27.2,129.9,-62.2,47.8,-49.6,-246.8,-388.7,0.0,-91.2,0.0,0.237678127859851,0.13,0.1818181818181819,3.63,100.92,78.16,0.9,0.38,53.1,10.64,29.0,29.34,18466.46,115.23,156.8,23.33,1129.27,0.89,298.8,1094,7.7,0.051,64.8,-0.8,-3.9,0.082,36.6,-1.3,16.3,18.3,4.3,5.9,83.4,-1.2,1.0,-0.3,2.7,0.0,40.36,0.5486523526724532,771,107.1,592.9,40.32,0.300219298245614,271.6,228.2,34.67432950191571,0.4374201787994891,-756,25.91,0.186427457098284,0.1967717140661029,-135.8,2.7,-299,0.0537261846368064,0.0150570198751984,74.25320056899004,31,0.4163623595505618,1.664356030766983,25.4
2006-04-01,10.3602104261882,0.0997010160488351,412,368,277,0.051,111,92,0.082,68,31,357,46,378455,255,73,0,77,16,14,11,38,0,-4,311,50,4429,0,42.61,-3.3,-236.0,-194.3,-86.3,31.8,-62.2,15.5,-8.6,-42.6,-388.7,1.3,-267.8,-1.3,0.3011013504654518,0.16,0.4545454545454546,4.62,79.26,206.165,0.49,1.28,-192.51,11.6,30.32,29.57,18574.2,117.89,175.07,21.73,1132.08,0.89,59.8,1745,7.7,0.051,64.8,-0.8,-1.8,0.082,46.8,28.3,0.7,23.4,4.0,6.8,101.5,-1.2,1.0,-0.3,2.7,0.0,39.74,0.4312415654520918,277,183.9,665.5,41.23,0.3981092436974789,297.8,254.5444444444444,14.7953216374269,0.5654970760233918,-276,26.8,0.4581967213114755,0.2876304023845009,-111.5,3.96,-312,0.0533982938674853,0.0146833235580108,87.11156393275598,30,0.6681726907630522,1.655247385651794,25.16
2006-07-01,9.730623681647254,0.0874535364744482,459,398,214,0.051,105,92,0.082,92,34,614,46,378455,255,80,0,77,17,14,11,38,0,-5,330,50,4446,0,71.35,-3.3,-202.3,-450.0,-94.1,63.1,-62.2,27.1,-33.9,-114.2,-388.7,1.3,-265.4,-1.3,0.4199436553586102,0.04,-0.6666666666666666,3.88,94.21,334.17,0.51,1.26,148.1,11.68,30.51,29.82,22291.0,219.45,215.56,22.79,4541.97,0.89,197.5,1998,7.7,0.051,64.8,-0.8,-1.1,0.082,53.2,14.1,0.2,26.6,3.7,8.9,110.0,-1.2,1.0,-0.3,2.7,0.0,40.58,0.4125,214,99.075,746.1,43.35,0.4184410646387833,349.8,284.8444444444444,21.08916177255739,0.6780565936999466,-212,26.95,0.4446043165467626,0.4586466165413534,-131.3,2.54,-339,0.0532388354526103,0.0147505548060066,82.58377425044092,61,0.7475951903807615,1.659806853956003,27.3
2006-10-01,9.218832199543408,0.0390290708777147,509,445,419,0.051,131,92,0.082,101,36,497,46,378455,255,95,0,77,19,14,11,38,0,-6,405,50,4463,0,76.52,-3.3,-243.9,-315.0,-110.9,93.0,-62.2,42.7,-48.0,-190.5,-388.7,1.3,-337.0,-1.8,0.415702435673905,0.05,-0.6153846153846154,3.7,98.96,321.265,0.42,1.01,87.23,11.67,30.48,30.14,28230.25,234.48,236.49,24.08,4557.74,0.89,339.2,2167,7.7,0.051,64.8,-0.8,-0.9,0.082,58.0,5.6,6.2,29.0,4.2,9.6,116.2,-1.2,1.0,-0.3,2.7,0.0,39.81,0.4193148098192609,419,108.075,815.4,43.12,0.4584153103201574,383.0,313.3222222222222,16.4850136239782,0.5626702997275205,-419,26.92,0.520586182833217,0.432136335970785,-178.2,3.65,-384,0.0534933130987385,0.0147434316608176,85.84795321637428,63,0.6149321266968326,1.673035478123714,30.24
2007-01-01,9.6930743632961,-0.0678227418000605,4,642,1354,0.051,224,92,0.082,94,40,6,46,378455,255,120,0,77,21,14,11,38,0,-5,857,50,4570,0,146.43,-3.3,-70.1,164.1,-105.8,269.6,-62.2,64.1,-67.9,-334.8,-388.7,1.3,-339.7,-2.4,0.4374669905989226,0.06,-0.5384615384615385,4.22,86.83,308.36,0.58,1.11,128.24,2.3,31.07,30.57,26049.32,274.67,239.2,35.2,4581.85,0.91,445.9,1683,7.7,0.051,64.8,-0.8,-2.3,0.082,12.3,26.4,0.9,6.1,3.6,11.8,126.0,-1.2,1.0,-0.3,2.7,0.0,42.32,0.6198775657184011,1354,76.58333333333333,857.6,42.58,0.4464496542418621,398.1,342.7333333333333,19.14975105323631,0.345461509000383,-1353,30.36,0.7100591715976334,0.5362877328195248,-204.7,4.43,-426,0.0541174150075243,0.0151009522499963,83.92799742847959,66,0.3882299683114532,1.640645604551992,24.24
2007-04-01,9.124922965721266,-0.1192338195510405,7,683,1267,0.051,296,92,0.082,112,43,0,46,378455,255,135,1,77,24,14,11,38,0,-9,1210,50,4570,0,81.95,-3.3,-105.1,6.1,-38.8,0.0,-62.2,44.6,-47.3,-81.9,-388.7,1.3,-105.1,-2.4,0.3504811810349169,0.06,-0.625,3.58,102.32,314.53,0.95,0.52,86.09,9.56,31.62,30.89,27209.33,273.15,232.91,10.16,4586.72,0.91,146.5,2269,7.7,0.051,64.8,-0.8,-1.7,0.082,55.6,61.2,0.5,27.8,3.9,13.4,126.8,-1.2,1.0,-0.3,2.7,0.0,40.92,0.4569506726457399,1267,176.2666666666667,919.8,38.7,0.3821187077385424,391.0,370.9888888888889,14.40761404660322,0.3291762389235313,-1266,28.6,0.4783586284429455,0.3263888888888888,-50.2,5.66,-489,0.0542253067128658,0.0149956614429257,87.40676993689041,71,0.370438985098671,1.664647064367293,20.58
2007-07-01,8.30433565119766,-0.1465772469589682,10,698,1534,0.051,330,92,0.0792,113,44,4,46,378455,255,153,3,77,27,14,11,38,3,-10,1265,50,4570,3,99.63,-3.3,-106.7,2.5,-25.6,0.0,-62.2,78.7,-75.2,-181.4,-388.7,1.3,-106.7,0.0,0.3214566196833795,0.06,0.5,3.55,102.98,320.7,1.02,0.6,219.08,14.99,31.51,31.14,27325.15,319.45,284.01,23.05,4586.27,0.9,332.1,2291,7.7,0.051,64.8,-0.8,-1.2,0.0792,96.2,38.2,0.0,48.1,5.2,13.4,146.5,-1.0,1.0,-0.3,2.5,0.0,39.73,0.4598740965259967,1534,61.43333333333333,1017.5,42.16,0.3637582093553142,464.6,401.1444444444444,18.6322188449848,0.3328267477203647,-1533,26.79,0.357569721115538,0.3238050609184628,-93.4,4.59,-535,0.0541566394482668,0.0148579995398673,84.29413271842172,72,0.3623575498575499,1.735352842166043,19.38
2007-10-01,7.323943155484206,-0.2055454533767359,10,709,1696,0.051,331,92,0.0792,121,58,35,46,378455,255,152,4,77,29,14,11,38,3,-12,1248,50,4572,3,82.61,-3.3,-201.1,-27.6,-57.4,6.2,-62.2,95.2,-114.6,-264.2,-388.7,1.3,-207.3,0.0,0.33666728867326,0.07,0.4000000000000001,3.57,102.4,200.41,1.09,0.64,153.28,11.88,32.71,31.72,25666.23,337.57,319.27,22.89,4586.29,0.9,569.4,2513,7.7,0.051,64.8,-0.8,-1.8,0.0792,84.4,39.7,0.5,42.2,6.1,11.4,140.8,-1.0,1.0,-0.3,3.1,0.0,37.87,0.4554700854700854,1696,73.875,1085.6,41.98,0.3313711062055431,494.7,431.1666666666666,14.12444933920705,0.3312224669603524,-1695,28.82,0.4359798072510324,0.3382915427114321,-126.8,5.75,-577,0.0537160338312038,0.0147533948865602,87.62364294330519,73,0.3690006798096533,1.791065903054224,17.21
2008-01-01,7.351855267282974,-0.2415352455025427,5,712,221,0.051,331,92,0.0792,155,57,18,46,378455,368,227,5,77,30,14,11,38,3,-10,1044,50,4576,3,108.59,-3.3,-193.8,-11.7,-152.1,14.5,-62.2,136.2,-174.6,-372.6,-388.7,1.3,-208.2,0.0,0.3727817173090346,0.07,0.1666666666666667,4.16,88.07,80.12,0.88,0.81,83.14,14.45,32.14,32.02,20440.77,191.98,334.07,22.01,4586.44,0.87,645.6,2206,7.7,0.051,64.8,-0.8,-0.8,0.0792,106.3,34.0,1.0,53.2,10.1,11.8,146.6,-1.3,1.0,-0.8,4.3,0.0,37.2,0.5962458215479557,1737,48.0923076923077,1144.2,41.9,0.3341884328358209,518.9,463.0111111111111,30.37423846823324,0.3600232085871772,-1737,27.5,0.2095347943098809,0.3913043478260871,-289.0,3.11,-496,0.0543925000995382,0.0150918988239502,76.70226969292389,71,0.3517368582846603,1.800175989573515,14.17
2008-04-01,6.075432494664102,-0.3341935578539015,5,670,1432,0.051,312,92,0.0869,170,54,36,46,378455,368,221,11,77,29,14,11,38,1,-12,1513,50,4579,1,80.96,-3.3,-432.1,-19.5,-20.5,6.3,-62.2,22.9,-48.1,-81.1,-388.7,1.3,-438.4,0.0,0.3430586128418462,0.07,0.1666666666666667,6.07,60.3,165.235,0.77,1.74,-189.63,8.76,29.4,16.18,23138.48,330.35,319.26,21.68,4588.47,0.88,226.0,2600,7.7,0.051,64.8,-0.8,-1.7,0.0869,60.2,27.7,0.5,30.1,6.7,11.1,149.5,-1.2,1.2,-0.2,1.4,0.0,35.52,0.5116040254672417,1432,165.75,1168.5,39.78,0.2703848662752772,505.5,490.6444444444444,17.79036827195467,0.3456090651558074,-1432,26.82,0.1916349809885931,0.3760907504363002,-28.9,4.68,-502,0.0544744448147098,0.01537801163573,84.8965848965849,67,0.3977195371000681,1.844222248515103,4.16
2008-07-01,7.027377533869064,-0.1537700510870404,6,617,168,0.051,296,92,0.0862,162,58,0,46,378455,368,240,9,77,29,14,11,38,0,-18,1346,50,4580,0,89.57,-3.3,-419.0,17.1,-49.7,6.3,-62.2,124.3,-73.2,-170.8,-388.7,1.3,-365.7,-0.2,4.189239912417892,0.07,0.1666666666666667,6.35,57.6,250.35,1.25,2.29,313.84,14.91,15.53,16.68,17096.09,403.41,1618.45,21.29,4588.44,0.87,439.6,2196,7.7,0.051,64.8,-0.8,-2.3,0.0862,114.9,14.9,0.2,57.4,6.6,11.7,167.7,-1.1,1.1,-0.2,2.5,0.0,36.01,0.5941609092935146,1671,132.32,1239.9,71.69,0.2185749385749387,578.3,515.3555555555556,22.84622169950015,0.3334313437224346,-1671,13.22,0.2021276595744679,0.3097345132743363,-126.9,3.92,-466,0.053986978277278,0.0155250858390845,81.40258496888464,61,0.4073258869908016,1.964710533631727,3.15
2008-10-01,5.855044561592647,-0.2005611680357786,7,597,115,0.051,189,92,0.0525,175,56,41,46,378455,368,206,-2,77,28,14,11,38,0,-19,1294,50,4581,0,59.12,-3.3,-548.0,-27.1,-56.9,10.8,-62.2,175.5,-138.7,-227.5,-388.7,1.3,-558.8,-0.2,3.50150770605316,0.07,0.0,6.7,54.65,229.51,1.57,3.15,108.14,12.81,16.26,17.3,13176.77,359.65,1573.74,21.95,4586.26,0.87,690.4,2350,7.7,0.051,64.8,-0.8,-0.4,0.0525,99.2,2.3,5.6,49.6,5.8,11.3,139.8,0.2,-0.2,-0.2,4.5,0.0,35.35,0.574871478511207,1742,211.0333333333333,1191.3,71.81,0.0973655121591747,558.2,527.1,17.0549084858569,0.3200221852468109,-1742,14.18,0.0798977309044424,0.2057796125754208,-181.8,4.98,-486,0.0520238630506541,0.0153300360797043,85.42999289267946,59,0.3884251711770459,2.039653070736653,2.36
2009-01-01,4.005069365102773,-0.4552301127409263,8,579,180,0.051,134,92,0.0525,158,56,0,2,378455,313,249,-1,77,32,14,11,38,0,-21,1011,50,4583,0,62.89,-3.3,-530.0,15.7,-100.3,14.0,-79.2,230.3,-213.9,-289.4,-388.7,0.0,-464.7,0.0,0.031019993041244,0.07,0.0,4.61,79.32,208.67,1.32,2.87,240.08,15.77,33.98,31.84,15001.67,302.97,339.26,28.97,4587.1,0.87,871.9,2220,7.7,0.051,64.8,-0.8,2.4,0.0701,121.7,49.4,1.4,60.8,5.8,17.1,140.8,-1.6,1.4,-0.6,2.4,0.0,37.37,0.6326253953908721,1867,122.68,1135.2,41.92,-0.0078657577346618,521.8,526.1,21.41274238227147,0.3022160664819944,-1867,28.62,0.0330578512396693,0.0066105769230768,-297.0,4.3,-475,0.0503029173664462,0.0148754335725776,82.36367784622405,57,0.3448359659781288,2.032328084825992,9.13
2009-04-01,3.443977694676104,-0.4331304482930454,13,616,111,0.051,117,92,0.0945,205,60,241,1,378455,332,253,6,77,36,14,11,38,0,-26,1059,53,4584,0,30.24,-3.3,-154.6,15.7,11.5,3.7,0.0,2.1,77.7,-30.2,-388.7,151.9,-158.3,0.0,0.0673648536029778,0.07,0.0,3.39,108.08,238.28,1.34,1.47,200.55,20.28,34.96,33.14,21329.47,389.17,338.16,27.9,4566.54,0.84,356.7,2755,7.7,0.051,64.8,-0.8,-1.9,0.094,159.5,54.9,0.4,79.8,6.6,23.6,141.6,-1.2,1.0,-0.2,3.9,0.0,35.71,0.5313538748832866,1953,322.65,1124.9,42.64,-0.0373127941805733,479.6,521.2555555555556,16.3898916967509,0.3328519855595668,-1953,27.87,0.0003190810465858,0.0716550412175016,-50.4,4.859999999999999,-550,0.0482172507533359,0.0146402600421707,85.9181141439206,60,0.3257746886765132,1.991217167612534,12.36
2009-07-01,4.205295604122773,-0.4015839359910606,18,621,131,0.0727,88,92,0.09,202,68,675,7,378455,380,265,12,77,46,14,11,38,0,-32,1045,54,4586,0,36.68,-3.5,-177.5,15.7,83.2,8.3,-27.0,7.0,155.4,-66.9,-990.7,325.7,-158.7,0.0,-0.7549125979505726,0.07,0.0,4.02,91.16,267.89,1.03,1.16,381.32,20.55,34.59,34.0,27733.29,418.0,350.85,27.13,4568.37,0.83,733.1,3107,7.7,0.073,75.0,-15.5,-13.9,0.09,164.5,48.7,0.8,82.3,6.6,17.6,142.8,-1.2,0.8,-0.2,5.2,0.0,34.47,0.5293230247029983,1842,331.85,1157.3,42.65,-0.0666182756673926,493.6,512.0777777777778,19.5632183908046,0.4183908045977012,-1842,27.48,-0.0292950869697893,-0.0518918918918918,-81.3,5.42,-596,0.0456575906661728,0.0139283961110189,83.63776196885215,60,0.3422951789411416,1.799081174675732,15.84
2009-10-01,4.982764538936255,-0.1489792286771462,18,644,99,0.0727,91,92,0.09,228,70,1136,3,378455,419,281,13,77,70,14,11,38,0,-29,1089,83,4588,0,32.22,-2.9,-315.6,15.7,62.5,12.5,-27.4,16.9,243.9,-99.1,-1777.5,674.7,-300.7,0.0,-0.7284557081364048,0.07,0.0,3.99,91.77,226.86,0.92,0.97,161.11,22.59,35.08,34.65,32202.64,337.05,383.24,24.63,4569.47,0.8,1030.9,3931,0.0,0.073,108.0,-18.3,-23.4,0.09,195.5,47.0,2.4,97.7,6.7,24.9,149.1,-1.5,1.3,-0.2,3.9,0.0,31.37,0.4480178315554848,1561,233.6333333333333,1233.2,43.16,0.0351716612104424,532.3,516.7333333333333,15.92132505175984,0.490163594947194,-1561,27.16,-0.0088783663805859,0.0092178035291019,-228.6,5.98,-659,0.0443547925608011,0.0134191702432045,86.26540453652439,62,0.3815594059405941,1.605856528248262,18.28
2010-01-01,6.46870574536795,0.6151295160407186,18,680,2356,0.073,91,92,0.09,217,73,8,26,378455,49,178,16,77,155,14,11,38,0,-29,77,83,4568,0,39.47,-3.6,-312.7,15.7,-9.9,18.8,-47.1,18.0,320.1,-138.8,-2341.1,1571.0,-284.4,-0.4,0.1436062509734697,0.08,0.1428571428571428,4.62,79.26,185.83,1.49,0.89,298.35,21.61,34.34,34.74,33495.76,338.26,390.16,22.61,4571.33,0.79,1323.8,2499,0.0,0.095,90.3,-67.6,-42.1,0.086,96.2,54.1,0.9,96.2,6.5,26.0,161.4,-1.3,0.9,0.0,3.9,0.0,29.39,0.619665183301547,3531,372.35,1296.2,42.55,0.1418252290345314,551.5,534.6222222222223,14.70314535641169,0.2791736460078169,-3531,26.92,0.0735384615384615,0.1644776119402986,-369.9,6.54,-643,0.0449184555390664,0.0136521939644423,87.18156741846504,64,0.2779755522196011,1.613192651886907,17.1
2010-04-01,6.046876545212645,0.755782726049663,18,657,2674,0.073,64,92,0.094,279,89,8,30,378455,29,180,10,127,188,13,11,38,11,-29,85,83,4569,11,50.95,2.4,-218.4,15.7,-88.5,0.9,-31.4,-36.2,103.0,-50.9,-380.4,762.1,-187.9,-0.4,0.121437680555917,0.07,0.0,4.0,91.61,130.74,1.45,0.89,104.54,25.38,32.17,34.01,34290.49,343.49,385.43,21.94,4570.66,0.77,288.0,2515,0.4,0.073,94.2,-1.3,-10.1,0.094,222.1,52.0,0.4,111.1,7.2,25.7,81.7,-1.5,1.3,-0.2,5.0,0.0,28.49,0.5727893738140418,3446,160.16,1360.5,41.14,0.2094408391857052,559.8,560.8,15.70482497634816,0.2754966887417218,-3446,24.01,0.041786283891547,0.1396449704142011,-136.1,5.98,-662,0.046145400315028,0.0138135458723893,86.42681929681112,62,0.2920154539600773,1.745834766531165,18.03
2010-07-01,5.677442349424986,0.3500697415560883,18,687,3109,0.073,78,92,0.094,284,93,8,30,418497,34,198,19,116,186,13,11,45,0,-29,101,83,4570,0,67.46,6.1,-214.7,15.7,-127.0,2.6,-31.1,-29.8,232.1,-118.5,-488.9,881.4,-186.2,-0.4,0.2272011805213969,0.08,0.1428571428571428,4.61,79.31,75.65,1.33,0.82,274.39,26.55,34.04,33.89,38981.65,341.85,452.21,13.68,4570.87,0.76,562.2,2758,0.4,0.073,103.2,-7.5,-4.7,0.094,270.7,56.9,0.6,135.3,8.0,30.2,85.6,-1.9,0.0,-0.2,11.4,0.0,27.09,0.5492242114236999,3902,95.08888888888887,1497.1,42.84,0.2936144474207205,641.4,598.5555555555557,15.06431956668924,0.2610020311442112,-3902,25.0,0.1766740018861992,0.2887685290763968,-344.9,6.31,-737,0.0482637259024016,0.0144407127459619,86.90791409238011,64,0.2848363774733638,1.916174157828226,18.83
2010-10-01,6.135283085311662,0.2313010252379801,18,687,3034,0.073,97,92,0.094,272,122,6,32,402940,39,187,22,124,196,14,11,55,7,-29,113,83,4593,7,93.37,4.2,-799.1,15.7,-171.1,5.0,-115.0,-32.9,381.8,-211.3,-570.0,1154.8,-689.2,0.0,0.205710370031978,0.09,0.2857142857142856,4.77,76.66,116.935,1.18,0.73,-241.48,26.96,34.29,33.74,44247.8,362.33,479.6,14.28,4571.05,0.75,831.1,2931,0.4,0.073,124.4,-6.0,-1.1,0.094,293.5,64.6,0.2,146.7,8.3,29.7,90.2,-2.2,0.7,-0.2,13.6,0.0,27.47,0.4975225881667152,3556,151.25,1587.2,42.82,0.2870580603308466,679.7,637.8888888888889,15.15098314606741,0.2840091276110234,-3556,25.05,0.1872200656912513,0.2515657620041754,-577.9,6.23,-776,0.0504499279412281,0.0150005272593061,86.84250647964629,64,0.321230520137624,2.143984299003694,21.03
2011-01-01,5.999809077547148,-0.0724869373068275,18,692,3366,0.073,118,92,0.094,257,124,5,35,416623,44,206,24,104,189,13,11,58,0,-29,123,24,4571,0,74.56,7.5,-800.5,15.7,-289.1,5.3,-115.2,-24.2,526.1,-286.0,-609.5,1410.4,-690.6,0.0,0.167090389067962,0.09,0.125,4.83,75.83,158.22,0.78,0.78,180.97,27.77,34.72,33.86,41536.69,255.75,465.04,1.97,4571.13,0.73,1012.7,3127,0.4,0.073,131.6,-6.0,-13.5,0.094,154.6,90.3,1.5,154.6,8.6,30.5,94.0,-2.2,3.5,-0.2,9.1,0.0,26.56,0.6334518307856382,3752,93.66,1603.8,41.6,0.2373090572442524,667.2,672.0666666666666,14.49535300831567,0.2773520300016305,-3752,25.08,0.1527658354829464,0.1920020507562163,-917.0,6.51,-731,0.0513189627322224,0.0151269653736402,87.33978923383651,64,0.3014095094906972,2.138184575852522,18.77
2011-04-01,6.328661859428341,0.0466001434143363,18,690,3395,0.073,139,92,0.094,338,124,5,39,484177,37,219,30,117,202,18,11,74,0,-29,136,33,4571,0,57.76,-5.4,-290.8,15.7,-107.0,0.7,-41.6,0.0,149.8,-57.8,-318.3,338.9,-255.6,0.0,0.1300099793450766,0.08,0.1428571428571428,4.4,83.24,189.665,1.04,1.04,66.04,28.1,32.0,33.74,37209.61,379.45,436.98,0.6,4571.17,0.73,320.6,3239,0.4,0.073,108.8,0.0,0.0,0.094,301.3,97.8,1.3,150.7,9.6,33.8,101.6,-2.5,2.2,-0.2,15.9,0.0,26.99,0.6373653110879389,3764,204.92,1675.5,38.85,0.2315325248070563,651.0,707.0666666666666,15.10710259301015,0.2542673107890499,-3764,23.01,0.1803429271279853,0.1344755970924196,-206.8,6.58,-778,0.0521710326332803,0.0150824284466829,86.87561214495592,64,0.300915948275862,2.114519588315563,16.29
2011-07-01,6.078101928080056,0.0705704354172171,18,630,3405,0.073,162,92,0.094,327,118,2,41,486863,17,255,35,120,203,16,11,80,4,-29,127,52,4571,4,78.55,-4.9,-292.8,15.7,-115.7,0.9,-41.1,-10.4,315.2,-136.5,-629.2,646.9,-252.6,0.0,0.1032907130546314,0.09,0.125,4.42,82.72,221.11,1.4,1.34,383.79,28.56,32.94,33.46,29530.86,462.34,499.1,-0.54,4571.14,0.72,686.9,3082,0.9,0.073,124.6,-5.0,-8.3,0.095,333.1,83.9,0.7,166.6,9.6,35.6,116.9,-2.6,2.0,-0.2,5.7,0.0,25.81,0.6439041095890411,3743,207.38,1770.2,41.42,0.1824193440651929,733.3,737.411111111111,16.33630657416584,0.2704444077317033,-3743,23.53,0.1130109537803901,0.1028533510285334,-379.3,6.05,-756,0.0525466042762231,0.0149208734062362,85.95768848502058,58,0.3274509803921569,2.146065997581464,13.48
2011-10-01,5.185959750460794,-0.1547317901473235,18,582,3330,0.073,169,92,0.094,292,110,2,43,464974,14,296,57,30,97,15,11,0,1,-29,130,132,4571,1,52.28,-3.6,-493.2,15.7,-188.1,1.1,-69.5,-14.9,501.5,-187.4,-1090.9,1068.6,-424.8,-0.2,0.1716932519986361,0.1,0.1111111111111112,4.43,82.62,173.595,1.28,1.29,231.22,28.58,35.72,33.93,29831.18,452.57,571.93,13.61,4571.17,0.72,1089.4,2962,0.8,0.073,235.3,0.6,14.2,0.095,374.1,82.2,1.0,187.0,10.2,33.9,114.1,-2.8,2.0,-0.2,6.5,0.0,27.61,0.6692686237909384,3680,208.46,1832.6,43.13,0.1546118951612903,790.4,764.6777777777777,16.47678966162217,0.2374149659863946,-3680,25.51,0.175804828973843,0.1914095079232694,-631.3,5.75,-746,0.0526073994802018,0.0150741476838403,85.85401459854015,54,0.336010267693436,2.223247911283765,13.66
2012-01-01,4.577992214298534,-0.2369770179136907,18,607,3694,0.073,203,92,0.094,307,139,2,39,460139,12,261,53,32,94,21,11,0,3,-29,134,149,4571,3,114.99,-5.0,-485.1,0.0,-269.0,1.3,-68.3,-22.8,703.3,-301.4,-1323.0,1276.8,-418.0,-0.4,0.1201594865311679,0.1,0.1111111111111112,4.43,82.66,126.08,2.02,1.23,310.68,29.8,37.27,34.63,32195.05,425.87,527.51,18.49,4571.2,0.71,1396.2,3237,1.0,0.073,167.9,16.7,4.0,0.095,195.8,129.1,0.8,195.8,10.2,37.8,94.8,-2.4,2.0,-0.2,5.4,0.0,27.37,0.6392834695160275,4069,207.1,1763.1,41.27,0.0993265993265992,727.6,782.3777777777777,14.61152501140338,0.2420188507145029,-4069,26.16,0.1469418199900547,0.1337634408602151,-920.5,6.35,-712,0.0521022763246564,0.0150344525731291,87.2512602812417,56,0.296518668012109,2.255031151103885,13.35
