Date_x,"BPS(지배, Adj.)(원/주)",BPS증가율(YoY)(비율),CAPEX(천원),EBIT(천원),EBITDA2(천원),EBITDA2마진율(비율),EBITDA2증가율(YoY)(비율),"EPS(지배, Adj.)(원/주)",EPS증가율(YoY)(비율),Free Cash Flow2(천원),Gross Investment (GI),Opex Margin,ROA(비율),ROE(지배)(비율),ROGI(%),SG&A,단기투자자산,당기순이익(천원),매입채무회전율,매출액(천원),매출액이익률(비율),매출액증가율(YoY)(연도),매출원가(천원),매출채권회전율,매출총이익(천원),무형자산,무형자산감상비 누계,무형자산회전율s,부채비율(비율),부채총계(천원),비유동비율(천원),비유동자산(천원),순부채(천원),순이익률(비율),순이익증가율(YoY)(비율),영업이익(천원),영업이익률(비율),영업이익증가율(YoY)(연도),운전자본증감(천원),유동비율(비율),유동자산(천원),유형자산감상비 누계,이익잉여금(천원),이자보상율,인당매출s,인당순이익s,인당영업이익s,자기자본비율,자산총계(천원),재고자산회전율(비율),채무총계,총자산회전율(비율),투자비 대비 매출 (Rev/GI)s,현금배당성향(%),close,close_weighted,EV_EBITDA,PBR
2013-02-01,8.611407383490139,0.07165464555995871,88.65,941,1098.13,15.56,0.05923489466779852,1.65,0.7010309278350515,348.6,1687,0.1254504203923662,20.84,61.85,3.258775510204082,1290,5636,1102,5.960362400906003,7493,31.6,0.03209366391184565,5263,-18.45112041369121,2230,326,-177,92.30061349693251,200.0,10906,0.7964049889948642,4342,-5149,16.82,0.7111801242236024,1165,13.33,0.3104611923509561,-1749.0,1.63,12017,-1693,9158,3883.333333333333,0.1170817120622568,0.01193774319066148,0.01640077821011673,33.33333333333333,16359,0.623533327785637,0,1.76,31.38810959587338,0.0,70.61354054461913,69.495,10.13,9.3
2013-05-01,9.553581166846326,-0.01642705534731936,80.05,1093,1234.88,17.16,0.03233572981106847,1.13,0.09708737864077666,1760.3,1260,0.1418007265179035,21.61,67.63,5.116338207247298,1345,5941,810,5.709642470205851,7708,33.87,0.008768485800287884,5270,-21.79247950240317,2438,326,-177,92.50613496932515,210.3098591549296,11199,0.8347417840375587,4445,-5455,12.14,0.1756168359941945,1142,15.18,0.07634307257304429,-1245.0,1.58,12079,-1699,9404,28550.0,0.1173424124513619,0.01240856031128405,0.016715953307393,32.22585330428468,16524,0.6381322957198443,0,1.77,13.09342933825383,0.602974828375286,78.14565240162318,76.54499999999999,11.1,10.44
2013-08-01,10.47449898568878,0.1625490910771819,97.74,984,1137.69,16.05,0.01607587814484357,1.01,0.1477272727272727,2933.5,1137,0.1307641196013289,21.2,72.08,22.34615384615385,1366,5634,671,5.379417879417879,7525,33.16,0.03251920965971467,5175,-24.29770745883113,2350,326,-177,93.23312883435582,240.0604838709677,11907,1.012701612903226,5023,-5141,10.26,0.1608996539792387,984,13.89,0.04680851063829783,-888.5,1.45,11844,-1608,10070,19680.0,0.1182645914396887,0.0127704280155642,0.01688715953307393,29.40653346771803,16867,0.6353427895981087,26,1.7,29.13992490487624,0.0,80.92447814488527,82.73,9.59,9.71
2013-11-01,9.660330089363654,0.009969295210946916,58.17,1073,1218.41,16.56,0.02468336332901622,1.08,0.01886792452830188,122.3,2309,0.1375641025641026,21.87,70.7,2.773559322033898,1376,4530,752,5.442522889114954,7800,33.28,0.01721439749608766,5350,-28.56096667887221,2449,326,-177,93.63803680981594,235.1461038961039,11588,1.060267857142857,5225,-4015,11.03,0.07582260371959948,1091,14.58,0.04003813155386071,-900.7,1.44,11291,-1708,10201,36366.66666666667,0.1187782101167315,0.01297665369649805,0.01705058365758755,29.8377331072899,16516,0.6908156939155079,26,1.74,20.55545215394368,0.7278325123152709,74.73486135068146,74.87,10.36,10.43
2014-02-01,9.688206554604363,0.1250433434584308,75.46,951,1100.42,15.43,0.002085363299427101,0.97,-0.4121212121212121,338.5,3559,0.1256772829390776,19.17,54.16,1.563476934807472,1279,3683,671,5.701923076923077,7567,31.28,0.00987588415854801,5337,-27.45645863570392,2230,326,-177,93.86503067484662,210.2617602427921,11085,1.085546282245827,5723,-3142,10.13,-0.3911070780399274,951,13.34,-0.1836909871244635,-1618.1,1.46,10634,-1767,10871,23775.0,0.114432404158959,0.01088871595330739,0.01563554251451171,32.23084917772208,16357,0.7115854805341358,26,1.76,18.23999885780091,0.0,80.30852980483365,76.07,11.36,10.47
2014-05-01,9.02860376297105,-0.05495084981295795,82.7,1179,1340.96,17.33,0.08590308370044042,1.18,0.04424778761061954,1616.5,3590,0.1429611650485437,18.75,53.28,1.72659793814433,1358,4052,817,5.954070981210856,8240,32.79,0.0690192008303061,5704,-16.53290529695024,2536,326,-177,95.49693251533742,203.4445832589684,11399,1.046930763740186,5867,-3483,11.4,0.00864197530864197,1179,15.24,0.03239929947460585,-1467.0,1.46,11135,-1835,11065,39300.0,0.1114565797027492,0.01041565350513491,0.01505753651846654,32.95494647688507,17002,0.7400089806915132,27,1.75,14.41780316429602,0.6666666666666666,79.9166933395368,82.97,10.7,9.59
2014-08-01,8.908469244491034,-0.1495087968729959,100.03,1079,1243.44,15.99,0.0929515070010285,1.29,0.2772277227722773,3164.2,2811,0.1306398935526793,18.25,55.02,2.16919959473151,1389,4924,701,5.450187969924812,8267,31.74,0.09860465116279071,5799,-11.73456352022711,2469,398,-223,93.18546721336745,212.8053035589672,12198,1.05129099790649,6026,-4344,9.77,0.04470938897168408,1079,13.88,0.09654471544715437,-994.8,1.46,11904,-1753,11758,35966.66666666667,0.1092813420935128,0.01010311921923837,0.01476644766218026,31.96876742889013,17930,0.6944724462365591,27,1.72,10.74045569126086,0.0,80.92447814488527,82.73,10.21,9.28
2014-11-01,9.202658944739103,-0.04737634639715504,50.57,1188,1354.23,17.15,0.111473149432457,1.29,0.1944444444444444,821.0,1245,0.1422749610451876,19.07,58.05,2.474395047833427,1352,4475,832,6.12882787750792,8343,32.16,0.06961538461538463,5804,-36.99778270509978,2539,389,-210,90.70638761647751,221.6566320014596,12149,1.104341481211237,6054,-3913,11.3,0.1063829787234043,1188,15.04,0.08890925756186974,-84.3,1.42,11576,-2,11928,16971.42857142857,0.1062852459016393,0.009904918032786885,0.01441639344262295,31.08905275099263,17630,0.7207152729785764,27,1.79,14.06357475913043,0.7163677130044843,80.31811094922774,80.6,10.61,10.3
2015-02-01,9.202780025410286,-0.05010489056546552,80.91,1021,1173.27,15.66,0.06620199560167928,1.08,0.1134020618556701,1040.8,2175,0.1287191124558749,19.66,53.99,1.558074642483432,1220,4064,691,5.777664974619289,7932,29.9,0.04823576053918321,5691,-37.59241706161137,2241,381,-219,88.31362881255501,183.6254381572358,11001,0.9988315807043899,5984,-3478,9.92,0.02980625931445613,1021,13.63,0.0736067297581493,-929.5,1.47,11008,-2,12615,20420.0,0.1036318344170712,0.009635085630552247,0.01415031596300028,35.25776836158192,16992,0.7205668604651163,27,1.85,15.58431227741821,0.0,87.79276294941565,86.265,11.02,9.82
2015-05-01,9.857890238941094,0.09185102123666011,112.76,1198,1351.31,17.39,0.007718351032096393,1.24,0.05084745762711873,2340.6,2150,0.144773413897281,18.92,52.4,1.563066202090592,1327,4029,794,5.523535062439962,8275,32.49,0.004247572815534006,5750,-26.39553429027113,2525,420,-239,82.73993614530406,192.8269328370834,11398,1.055489764845204,6239,-3446,10.94,-0.02815177478580166,1134,15.42,-0.03816793893129766,-532.6,1.4,11070,-2,12741,56700.0,0.09972996611411301,0.009174274200934151,0.0134523399578716,34.14986423248021,17309,0.7475158084914183,27,1.8,17.1378848627651,0.8105882352941176,93.0830498440588,90.815,11.74,10.57
2015-08-01,11.67679583015689,0.3107522190052772,144.99,1094,1267.37,16.07,0.01924499774818234,1.15,-0.1085271317829458,3697.1,3683,0.1306634787806336,18.12,51.47,1.386202648598706,1411,4363,738,5.091225021720243,8365,31.75,0.01185436071126156,5860,-19.58557714820885,2504,465,-236,79.95782667321241,196.7557874144115,12069,1.223182262797522,7503,-3822,9.99,0.05278174037089878,1094,13.86,0.01390176088971273,189.1,1.26,10700,-1649,13470,27350.0,0.09599096986903563,0.008937366059162927,0.01297050096162652,33.69774213041806,18203,0.7817757009345795,27,1.72,16.46818484693381,0.0,114.6007449954917,118.6,11.29,9.99
2015-11-01,10.83159920714751,0.1770075662034203,93.83,1221,1403.14,17.51,0.03611646470688146,1.28,-0.007751937984496138,548.5,4794,0.1443420741790692,18.25,53.43,1.501573108130485,1341,3076,819,5.390867579908676,8466,31.98,0.01474289823804398,5903,-22.27894736842105,2563,523,-257,74.69790639913612,204.9313675648195,12093,1.249322033898305,7371,-2543,10.84,-0.015625,1221,15.24,0.02777777777777768,-437.8,1.25,10623,-1684,13582,40700.0,0.09228491620111731,0.008497206703910614,0.01248603351955307,32.79426475491831,17994,0.796950014120305,28,1.75,11.53293747446521,0.7905638665132336,102.1042602577914,97.12,13.01,11.79
2016-02-01,9.329173921428973,0.01373431676837811,147.48,1088,1260.79,15.87,0.07459493552208785,2.08,0.9259259259259258,764.6,5765,0.1295700845540074,22.24,57.44,1.158942065491184,1282,3037,1327,5.464188576609248,8397,29.83,0.05862329803328281,6027,-25.55386488131467,2370,532,-268,69.662843347807,166.412213740458,11336,1.096447445684087,7469,-2447,17.62,0.9204052098408104,1642,13.69,0.6082272282076395,-1304.1,1.41,10679,-1693,14916,82100.0,0.09199567912011174,0.01002276827281192,0.01391011987895717,37.53581661891118,18148,0.7863095795486469,29,1.8,9.342589058040293,0.0,101.3561925881566,105.895,12.02,9.52
2016-05-01,9.834419495007758,-0.002380909440502843,92.33,1306,1486.95,17.63,0.1003766715261487,1.41,0.1370967741935483,2264.9,5731,0.1456126658490356,21.96,57.99,1.19502601192742,1384,3501,897,5.541924095322154,8969,31.89,0.08386706948640477,6279,-15.06635309927768,2690,505,-291,67.72085843503001,169.2717833590571,12064,1.068472007857443,7615,-2893,11.27,0.1297229219143576,1306,15.48,0.1516754850088184,-1102.5,1.42,11576,-1785,15091,32650.0,0.09223792481378026,0.01014082867783985,0.01414356378026071,37.13719972903966,19191,0.7747926744989634,29,1.77,7.058749231393699,0.7210526315789474,112.3235700976287,107.33,13.79,10.76
2016-08-01,9.450200414585222,-0.1906854798146924,158.71,1195,1388.61,16.36,0.09566267151660535,1.68,0.4608695652173913,4170.8,4690,0.1333928173098372,22.41,60.08,1.14893108802102,1460,4908,1069,4.92583918813427,8966,31.28,0.07184698147041235,6310,-24.22588489597406,2656,510,-286,67.3120032800648,172.7862342819325,13054,1.142686962276638,8633,-4247,13.32,0.448509485094851,1490,14.08,0.3619744058500913,-332.8,1.35,11976,-1730,7880,29800.0,0.09222096135940411,0.01086323033054004,0.01496790619180633,36.65874132660488,20609,0.7486639946559787,27,1.69,6.699230043654492,0.0,114.6007449954917,118.6,12.74,9.78
2016-11-01,9.793078078608715,-0.09587883641904849,83.32,1332,1519.39,17.84,0.08284989380959851,1.58,0.234375,999.3,5415,0.1479013990672885,23.63,64.54,0.9640513272602605,1398,4080,1004,5.396388650042992,9006,32.06,0.06378454996456417,6276,-26.23361491406933,2730,551,-299,67.46945036913978,175.6370500202238,13027,1.223675340434138,9076,-3435,12.44,0.225885225885226,1332,15.64,0.09090909090909083,-85.9,1.24,11368,-1752,8114,1001.503759398496,0.09202604166666667,0.01119010416666667,0.01502604166666667,36.27959303463118,20444,0.7922237860661506,27,1.74,6.596430491582824,0.7075471698113207,116.7769455129274,113.09,13.08,10.34
2017-02-01,9.227014143066603,-0.01095057067461369,98.35,1139,1326.46,15.95,0.05208639027911088,1.33,-0.360576923076923,1049.6,6899,0.1298790230540972,21.07,51.57,0.7852179406190777,1366,3241,839,5.159109645507008,8762,30.11,0.04346790520423971,6258,-28.78449408672799,2504,573,-317,66.97706429925302,152.1220492214967,12115,1.169638372677047,9315,-2563,10.67,-0.3677467972871138,1126,13.69,-0.3142509135200975,-1313.2,1.29,10764,-1832,8953,4504.0,0.09077532475490195,0.009708492647058822,0.01339941176470588,39.66332984710394,20079,0.8140096618357487,27,1.77,6.409921492390287,0.0,118.1413836581711,118.41,13.47,9.86
2017-05-01,9.179899165691438,-0.06655403805466842,134.13,1375,1569.71,17.7,0.05565755405359973,1.05,-0.2553191489361701,2706.4,7080,0.147055680239393,18.76,46.84,0.7869799391148232,1534,3385,669,4.993803253292022,9357,32.81,0.04326011818485886,6447,-39.28211586901764,2910,643,-354,63.76876779308606,158.7659157688541,12968,1.215868740051427,9930,-2648,7.95,-0.254180602006689,874,15.51,-0.330781010719755,-909.5,1.22,11206,-1915,8845,929.7872340425531,0.08943502450980392,0.008946672794117648,0.01205484068627451,38.6449659348978,21136,0.8349991076209173,28,1.7,6.16653427922608,1.062411347517731,121.1331444028557,123.93,13.42,9.73
2017-08-01,8.72804143800654,-0.07641731867020707,189.86,1297,1528.63,16.71,0.1008346475972377,1.48,-0.1190476190476191,4457.1,7142,0.1345296131106732,16.79,41.75,0.8693373901284652,1590,4130,932,4.428852459016394,9641,31.55,0.07528440776265888,6754,-131.5279672578445,2887,710,-385,59.76724887565993,153.5195530726257,13740,1.183707676835401,10593,-3344,10.75,-0.1281571562207671,1300,14.17,-0.12751677852349,-444.1,1.23,12097,-1912,7082,1262.135922330097,0.08877077205882353,0.008355759803921569,0.01123345588235294,39.44468929043632,22690,0.7969744564768124,25,1.61,5.604709188573411,0.0,126.6061116210025,126.235,13.62,9.29
2017-11-01,9.42540140564857,-0.0375445462610241,131.46,1498,1730.81,17.51,0.1391479475315751,1.79,0.1329113924050633,872.5,7803,0.1515580736543909,17.34,43.15,0.8032985323044334,1566,3682,1124,5.178435839028094,9884,31.0,0.09749056184765714,6820,-16.83242506811989,3064,692,-394,57.7056582836727,152.4060646011866,13872,1.172269830806416,10670,-2866,12.02,0.1195219123505975,1498,15.16,0.1246246246246245,-585.9,1.25,12304,-1964,7339,49933.33333333333,0.08857411764705883,0.008385882352941177,0.01128941176470588,39.61869939932097,22974,0.8033159947984395,25,1.73,5.208243591670735,0.6871320437342304,139.2694863542423,136.225,14.83,10.33
2018-02-01,9.962883218461581,0.07975159287557054,128.67,1296,1516.71,15.31,0.1434268654916093,1.58,0.1879699248120301,1663.6,8571,0.130891109092744,18.2,42.23,0.7066580478345185,1563,3598,864,5.157278712509144,9909,28.86,0.1309061858023282,7050,-21.19572192513369,2860,729,-415,56.00680235968588,138.903232469276,13450,1.120313952287514,10848,-2814,10.66,0.02979737783075098,1296,13.08,0.1509769094138544,-1257.6,1.31,12285,-2042,8149,2090.322580645161,0.08954588235294118,0.008294117647058823,0.01146352941176471,41.85795184368651,23133,0.8065934065934066,29,1.81,5.094312260954323,0.0,156.1012915928212,151.735,15.74,10.6
2018-05-01,10.06030682136513,0.09590602682915028,172.43,1635,1873.26,17.52,0.1933796688560308,1.67,0.5904761904761904,3477.6,8357,0.152875175315568,19.5,46.1,0.7418539871736737,1697,3932,1043,5.30093592512599,10695,31.15,0.1429945495351075,7363,-16.39583013950636,3332,688,-434,56.99976096578375,137.3035313329251,13453,1.114014494232928,10914,-3548,10.28,0.5590433482810164,1635,15.29,0.8707093821510297,-660.5,1.29,12337,-2028,8297,2096.153846153846,0.09083006535947713,0.008992331154684096,0.01296915032679739,42.14012300546213,23251,0.8669044338169734,29,1.85,5.05246755753914,0.7770700636942676,154.2580379275987,158.55,14.42,10.2
2018-08-01,10.08774143541196,0.1557852362483712,179.38,1470,1704.77,16.23,0.115227360446936,1.58,0.06756756756756754,5407.5,7636,0.13994668697639,18.64,43.88,0.7983488970090675,1768,5065,1030,5.386212008895479,10504,30.82,0.08951353594025524,7266,-14.77771525042206,3238,687,-449,58.71055293740972,135.8803666184274,14084,1.048046309696093,10863,-4680,9.98,0.1051502145922747,1470,13.99,0.1307692307692307,-193.2,1.34,13586,-1862,7952,2491.525423728814,0.09102989106753813,0.009043398692810458,0.01311294117647059,42.39437195795329,24449,0.7731488296776093,25,1.74,5.078154883077398,0.0,163.1192511357956,162.17,15.19,10.43
2018-11-01,8.26930411074776,-0.1226576190386937,72.89,1629,1840.7,17.36,0.06349050444589532,1.96,0.0949720670391061,949.8,10681,0.15359230624175,18.1,40.3,0.6524561783163817,1668,4367,1275,5.389380530973451,10606,31.09,0.07304734925131529,7308,-19.75414416092382,3297,697,-416,59.64395869785291,110.6483672503549,14028,1.038409969240476,13166,-3966,12.18,0.1343416370106763,1629,15.36,0.0874499332443257,-677.1,1.33,13540,-1929,10384,4791.176470588235,0.09088017429193898,0.009176470588235295,0.01313725490196078,47.47247809481016,26706,0.7833087149187592,25,1.68,4.804440770806382,0.721146398140976,164.0660993991551,171.04,14.57,8.28
2019-02-01,7.245270822734957,-0.2727736877102795,144.6,1387,1606.22,15.36,0.05901589624911807,1.73,0.09493670886075933,2169.7,11363,0.1325808303041898,18.13,39.21,0.6141266178388682,1668,4468,1124,5.027173913043478,10454,29.22,0.05500050459178518,7400,-21.69329736459846,3054,732,-443,60.33278687028763,105.3685236559946,14053,1.016495463747469,13557,-4052,10.91,0.3009259259259258,1387,13.26,0.07021604938271597,-940.4,1.35,13833,-2027,11422,9246.666666666666,0.09053990647749614,0.00957867049258728,0.01313283118125299,48.69295363271267,27390,0.7557290537121376,24,1.67,4.568336485613243,0.0,151.2209342141097,152.14,14.07,7.73
2019-05-01,8.05898728760911,-0.1989322561719301,140.26,1718,1939.25,17.47,0.03522735765457008,1.93,0.1556886227544911,4153.0,11533,0.1547747747747748,18.48,39.76,0.6238310708898944,1810,4772,1250,4.843889955214332,11100,31.79,0.03786816269284721,7571,-22.48328944703261,3528,844,-469,57.93938749852526,104.9646938924074,14419,1.020164519181772,14014,-4343,11.43,0.1984659635666348,1718,15.48,0.05076452599388381,-566.7,1.34,14142,-2075,11709,28633.33333333333,0.089800228492481,0.009846989744407248,0.0130626095966842,48.78889046739594,28156,0.7848960543063216,24,1.66,4.251026581836388,0.7328605200945626,173.5208595139284,165.08,16.22,8.27
2019-08-01,8.3802889720808,-0.1692601336248893,241.26,1571,1811.66,16.39,0.0627005402488312,1.74,0.10126582278481,6027.9,10757,0.1421852387843705,17.87,38.58,0.6855869080628499,1863,6130,1130,4.627200971463266,11056,31.07,0.05255140898705246,7621,-21.00703021090633,3435,841,-499,55.79597674644008,106.7457838850718,15381,0.9951419251856478,14339,-5689,10.36,0.09708737864077666,1571,14.21,0.06870748299319729,-21.4,1.4,15451,-1956,10422,39275.0,0.08938724161751421,0.009899728997289973,0.01305308464849354,48.36858006042296,29790,0.7155523914309754,23,1.59,3.903233121922143,0.0,189.5629259006472,184.195,17.71,8.75
2019-11-01,8.002686787128521,-0.0322418089900347,95.06,1767,1985.64,17.48,0.07874178301733048,2.09,0.06632653061224492,691.8,12009,0.1556475041817061,16.47,34.92,0.5679153812252093,1880,5814,1357,4.877292852624921,11359,32.11,0.07099754855742035,7711,-25.9990844586862,3648,829,-540,54.28138465522718,118.7050834047603,18004,1.158106415243621,17565,-5360,12.11,0.06431372549019598,1767,15.56,0.0847145488029466,-1178.3,1.39,15606,-2096,11236,5048.571428571428,0.0893678861788618,0.009880081300813009,0.01309552845528455,45.72367429381086,33171,0.7278610790721517,20,1.47,3.856128864246411,0.3694545454545455,190.8439473276388,194.145,17.27,8.43
2020-02-01,8.475939052951361,0.1698581406170059,165.37,1489,1746.09,15.67,0.08708022562289086,1.94,0.1213872832369942,2057.1,12809,0.1336384850116676,16.56,34.51,0.5415356610954823,1870,5440,1235,5.099606815203146,11142,30.15,0.06581212932848679,7782,-34.74275023386343,3359,908,-563,52.27088900033202,116.5115677911335,18029,1.169499192245557,18098,-4974,11.24,0.0987544483985765,1489,13.36,0.07354001441961078,-1716.2,1.38,15405,-2192,11868,13536.36363636364,0.09013968154503679,0.01003623991773515,0.01321911051126321,46.18690863504761,33503,0.7232716650438169,20,1.47,3.805982475753551,0.40814696485623,205.8974582501874,205.0,15.19,7.44
2020-05-01,6.776133919715518,-0.1591829496822772,149.98,1713,1966.04,17.89,0.0138146190537578,1.9,-0.01554404145077726,4648.6,12470,0.1558547902829588,15.9,33.28,0.5449318835145607,1816,6446,1228,5.30796586059744,10991,32.1,-0.00981981981981983,7463,-114.0145228215768,3529,1032,-594,49.76942403100912,118.9146996378169,19043,1.180830471433032,18911,-5908,11.4,-0.01759999999999995,1713,15.58,-0.002910360884749719,-1030.5,1.37,16146,-2239,12566,19033.33333333334,0.08930004980879849,0.009922466981586813,0.01311261608663517,45.67989274609921,35057,0.6807258763780503,69,1.41,3.724922262291271,0.4054269752593775,170.6179380351011,163.685,16.98,8.01
2020-08-01,8.13871891190757,-0.02882598213236176,188.72,1545,1838.27,16.97,0.01468818652506543,1.99,0.1436781609195403,7616.0,11520,0.1425934471619751,15.51,32.52,0.5848184225883198,1896,8510,1288,5.477777777777778,10835,31.75,-0.01998914616497827,7395,15.01732501732502,3441,1029,-653,47.15280999963132,118.0989353567437,20078,1.136933121581083,19329,-7949,12.05,0.1398230088495576,1545,14.26,-0.01654996817313814,131.8,1.4,17750,-2314,12376,25750.0,0.0882415485716122,0.01017117355956168,0.01297288633953533,45.85075109900482,37079,0.6104225352112677,62,1.33,3.637664602873115,0.3900383141762452,217.5571701593406,205.49,19.2,8.96
2020-11-01,8.19833229297736,0.02444747758509225,93.12,1891,2173.15,18.48,0.09443302914929186,2.32,0.1100478468899522,1509.7,12400,0.1606869580003401,14.93,31.75,0.543897742635913,2008,8677,1500,5.197620621282221,11762,33.14,0.03547847521788894,7864,-19.78469301934399,3898,1081,-687,44.33142538613513,113.7160728247515,20362,1.096889484559111,19642,-8089,12.94,0.105379513633014,1891,16.07,0.07017543859649122,-575.8,1.45,18626,-2415,13277,94550.0,0.088399209486166,0.01037747035573123,0.01311857707509882,46.79105257656528,38268,0.6314828734027703,69,1.25,3.640339062082471,0.3659658344283837,231.5446972209032,236.07,20.2,8.82
2021-02-01,8.861404517568559,0.04547761164976483,92.51,1654,1928.37,15.95,0.1043932443344844,2.23,0.1494845360824741,3951.9,12464,0.1367471872931833,15.08,32.31,0.5383610968226962,1942,9170,1441,4.88103448275862,12088,29.74,0.08490396697181835,8493,-17.5979036249818,3595,1209,-736,42.05884601628419,118.4017915665283,21677,1.115577889447236,20424,-8567,12.09,0.1668016194331985,1654,13.68,0.1108126259234385,-252.5,1.39,19561,-2522,14036,165400.0,0.08575124151211107,0.0102460537650755,0.01282653035370427,45.78717018882081,39985,0.6179643167527222,68,1.24,3.740315049762026,0.3832991101984942,255.0858394774295,252.855,19.9,8.72
2021-05-01,9.06642194742151,0.3379933240460729,158.21,2119,2402.55,18.11,0.2220249842322639,2.4,0.263157894736842,6194.9,12728,0.1596803377563329,15.18,32.69,0.572188268910231,2286,10014,1549,4.597301504929943,13264,33.21,0.2068055681921572,8859,-10.10975609756098,4404,1217,-776,42.30758401734156,117.7790415137259,22782,1.084630098743732,20980,-9392,11.83,0.2614006514657981,2119,15.97,0.2370110916520725,-135.8,1.42,21145,-2552,15004,8829.166666666668,0.08528630789500355,0.01030154808959157,0.01283698819296645,45.91810089020771,42125,0.6272877748876803,71,1.24,3.901031580245998,0.3554140127388535,276.1760625653138,264.95,21.37,9.26
2021-08-01,9.952282328318333,0.2228315581408493,236.3,1959,2239.43,16.69,0.2182269198757527,2.2,0.1055276381909549,8395.0,14640,0.1459125121096952,14.93,32.34,0.5827981651376147,2508,8172,1416,3.937115215479332,13419,33.28,0.2384863867097369,8953,-9.118646371296549,4466,1711,-804,39.62072558857304,121.0752688172043,23646,1.203799477699831,23509,-7539,10.71,0.0993788819875776,1959,14.6,0.2679611650485436,32.3,1.25,19667,-2412,13989,65300.0,0.08537807210905038,0.01002532431336779,0.01292305158609507,45.23346303501945,43176,0.6823104693140795,66,1.26,3.877091746457292,0.3876130828114127,306.5742490095537,285.025,24.79,10.9
2021-11-01,10.7880611752202,0.3158848397083376,181.67,2434,2742.84,18.33,0.26214941444447,2.78,0.1982758620689655,349.2,18075,0.1627129969929836,15.35,32.4,0.5359146841673503,2482,5644,1791,4.546606334841629,14965,32.85,0.2723176330556027,10048,-11.05080490326392,4917,1945,-834,36.43414694221827,114.5875300938437,23322,1.230924188080381,25053,-4994,12.16,0.194,2434,16.27,0.2871496562665257,-2054.7,1.22,18622,-2467,15111,48680.0,0.08611538461538462,0.009931089743589742,0.01308653846153846,46.60103033772181,43675,0.803619374932875,65,1.31,3.756482501822481,0.3368131868131868,347.4199511064189,339.44,24.73,11.11
2022-02-01,11.08288056690566,0.2506911906496108,164.66,2062,2395.61,15.92,0.2422978992620712,2.54,0.1390134529147982,2340.0,18653,0.1370372831793713,15.38,32.89,0.5510814024488222,2462,5472,1635,4.7209510991476,15047,30.07,0.2447882197220383,10523,-8.358051435871799,4524,1844,-926,34.59577950996308,115.5544747081712,23758,1.222422178988327,25133,-4814,11.02,0.1346287300485773,2062,13.7,0.2466747279322854,-2606.2,1.23,19185,-2578,16028,51550.0,0.06674358974358975,0.007621794871794871,0.01043589743589744,46.39198519788799,44318,0.7843106593692989,61,1.35,3.593329273072871,0.3715319662243667,359.4069786365621,382.61,20.78,9.74
2022-05-01,9.211230605139775,0.01597197423173635,194.62,2603,3127.3,19.35,0.3016586543464235,2.79,0.1625000000000001,5210.1,18365,0.1610867009097098,15.27,32.55,0.5826391792364841,2712,6708,1786,4.548657718120805,16159,32.89,0.2182599517490953,10844,-6.227934941802205,5315,1821,-999,32.57054348201019,115.5079713871616,24706,1.172892608350087,25087,-6025,11.26,0.1530019367333764,2507,16.11,0.1831052383199623,-2290.7,1.27,21008,-2625,17177,83566.66666666666,0.04548717948717949,0.005139423076923076,0.007040064102564103,46.40199587807788,46095,0.7691831683168316,60,1.35,3.431097600667017,0.2473886750962067,311.2464635281748,319.5,17.6,8.83
