Date_x,이자보상율,"EPS(지배, Adj.)(원/주)",매입채무회전율,재고자산회전율(비율),당기순이익(천원),유동자산(천원),매출총이익(천원),유동비율(비율),인당매출s,Opex Margin,이익잉여금(천원),매출액(천원),부채총계(천원),매출액증가율(YoY)(연도),영업이익증가율(YoY)(연도),매출액이익률(비율),채무총계,EBITDA2증가율(YoY)(비율),순이익률(비율),순이익증가율(YoY)(비율),ROA(비율),유형자산감상비 누계,영업이익(천원),매출채권회전율,운전자본증감(천원),순부채(천원),ROE(지배)(비율),SG&A,인당순이익s,무형자산회전율s,매출원가(천원),부채비율(비율),EBIT(천원),EPS증가율(YoY)(비율),투자비 대비 매출 (Rev/GI)s,자산총계(천원),영업이익률(비율),Gross Investment (GI),비유동자산(천원),단기투자자산,ROGI(%),무형자산,총자산회전율(비율),비유동비율(천원),자본금(천원),"BPS(지배, Adj.)(원/주)",Free Cash Flow2(천원),인당영업이익s,무형자산감상비 누계,EBITDA2(천원),현금배당성향(%),자기자본비율,EBITDA2마진율(비율),CAPEX(천원),BPS증가율(YoY)(비율),close,close_weighted,EV_EBITDA,PBR
2009-09-01,1050.64935064935,0.09,0.229421768707483,0.5168399865816841,340.3,2987,1405.8,2.47,0.04452129051183451,0.6572337249302265,3354,1540.7,1421,-0.03173705379587732,0.05201560468140443,92.64,111,0.05264167685924637,22.36,0.1698178068064629,26.15,-514,404.5,-19.40428211586902,694.5,-435,36.62,966.9,0.00894492735705904,85.21857142857144,134.9,36.94747789911597,404.5,0.2857142857142856,1.765169248361154,5267,26.25,3868,2280,633,0.4259036144578313,70,1.28,0.592823712948518,41,3.341103885309189,611.9,0.01107479519666163,-30,438.92,0.2354136429608128,73.02069489272832,28.49,45.77,-0.5305908030750357,3.282721628576318,2.43631619067182,15.19,6.43
2009-12-01,1174.285714285714,0.1,0.2422258592471359,0.533961650958726,391.8,3082,1494.9,2.47,0.04250109556833911,0.6516737674984784,3744,1643.0,1342,0.0965761196022159,0.2222222222222223,93.2,10,0.2194470115143492,24.11,0.3972895863052783,26.69,-557,452.1,-20.69269521410579,1160.4,-621,36.74,1006.7,0.00915338652346603,87.28571428571429,148.0,31.45066791656902,452.1,0.4285714285714286,1.673155202312263,5609,27.52,4142,2527,724,0.4347669256381798,70,1.23,0.592219357862667,42,4.676704987370039,1019.5,0.01089933987660075,-32,488.23,0.2123201211815198,76.07416651809592,29.71,56.4,-0.1660852051925563,5.097971638337409,3.207519060856155,17.54,7.2
2010-03-01,1229.090909090909,0.11,0.2350375939849624,0.4794034090909091,436.3,3524,1531.2,1.88,0.04296975381536589,0.6516148148148148,3605,1687.5,1993,0.1679817275747508,0.3962820891118324,93.39,23,0.3701753914748462,26.28,0.624953445065177,28.35,-597,473.2,-21.25314861460957,1564.7,-927,41.1,1021.1,0.0100052864726392,90.75285714285715,156.3,48.35031538088307,473.2,0.5714285714285714,1.671054980936753,6115,28.04,3722,2591,1053,0.49353060632434,70,1.2,0.628578360019408,44,6.425820810245892,1344.0,0.01149154645843334,-33,510.13,1.346630606265495,67.4080130825838,30.23,81.13,1.06143426738586,6.772842738016153,5.23851594083809,17.11,8.03
2010-06-01,1281.818181818182,0.11,0.2220461095100864,0.5159610983981693,418.4,3501,1649.6,1.73,0.04390805852741526,0.6630446834460584,3790,1803.8,2149,0.2175497806277422,0.32875605815832,94.35,21,0.3093729895580739,23.58,0.3269901680938787,27.55,-598,493.5,-22.71788413098237,235.9,-695,40.06,1120.7,0.01042007027804521,95.35714285714286,154.1,50.13999066728885,493.5,0.375,1.686507661915417,6435,27.36,4117,2934,822,0.4784308580425086,70,1.14,0.6845543630424639,42,7.412379046987111,168.7,0.01198421910907198,-34,529.17,0.2019275975552421,66.60450660450661,29.32,66.18,1.732022635957543,8.116047566775688,6.996188260692509,15.7,7.17
2010-09-01,1457.402597402598,0.12,0.2905160390516039,0.5328274760383387,467.5,3762,1793.0,2.72,0.04566564284609379,0.666366861539999,4334,2001.3,1516,0.298955020445252,0.3871446229913473,93.04,21,0.3637792764057231,23.68,0.3737878342638847,29.89,-653,561.1,-25.20528967254408,597.3,-673,39.52,1194.5,0.01096700873874557,101.9371428571429,208.3,31.08468320688948,561.3,0.3333333333333333,1.706782553241324,6393,28.05,4781,2631,808,0.457879523644352,70,1.23,0.5395816242821985,44,6.585515001214233,458.6,0.01266801870990755,-38,598.59,0.1780966448617852,76.2865634287502,29.91,86.68333333333334,0.971059633964301,8.204975644012316,7.828979298036385,18.08,8.1
2010-12-01,1572.987012987013,0.14,0.2745833333333333,0.4813559322033898,529.3,4490,1960.7,3.14,0.04769087883113402,0.6676704966641956,4752,2158.4,1573,0.3136944613511869,0.3395266533952666,93.41,26,0.3267517358621961,24.8,0.3509443593670238,30.21,-693,605.6,-27.18387909319899,1134.3,-1302,38.96,1313.0,0.01154093087908046,109.3,197.7,29.72411186696901,605.6,0.4000000000000001,1.779127749449552,6865,28.06,4602,2375,1447,0.4880146386093321,70,1.23,0.4487906273620559,44,6.605100569090547,862.3,0.01329809448416434,-38,647.76,0.1632729310666916,77.08667152221413,30.01,107.18666666666667,0.4123406515759183,8.929642400272629,7.85674085620199,21.27,9.35
2011-03-01,1321.784232365145,0.15,0.3475778546712803,0.5879120879120879,580.2,3827,2046.2,2.35,0.04848560889492153,0.6710280373831776,4948,2247.0,1837,0.3315555555555556,0.3463651732882502,93.98,17,0.3542822417815068,26.07,0.3298189319275728,30.59,-733,637.1,-28.29974811083123,1454.2,-1061,42.34,1362.2,0.01174259198377663,117.2928571428571,200.9,33.37572674418605,636.9,0.3636363636363635,1.767369831207179,7341,28.56,5088,3514,1204,0.5215209988649263,70,1.25,0.6384447674418605,44,7.505964964784339,1052.6,0.01355623264201876,-38,690.86,0.5895166780122532,74.97616128592834,30.65,127.69,0.1680943472336125,10.55406477778791,10.3997039418632,20.13,9.17
2011-06-01,1041.845140032949,0.14,0.3239825581395349,0.495266393442623,540.5,4886,2194.0,2.63,0.04941083579754797,0.6853407257230336,5316,2416.9,2078,0.3398935580441291,0.2814589665653495,93.44,10,0.2830470359241832,22.6,0.2918260038240919,29.61,-771,632.4,-30.43954659949622,350.6,-1608,41.58,1482.5,0.01185594372129212,126.0514285714286,222.9,35.31011045029737,632.4,0.2727272727272729,1.816513493010716,7963,26.16,4960,3077,1749,0.5367852814806654,70,1.22,0.5228547153780798,44,8.04983363753459,255.4,0.01366417108232793,-43,678.95,0.2405271828665569,73.90430742182595,28.09,95.05,0.08599864989454153,12.10230711140687,11.3819566994192,19.03,8.54
2011-09-01,1789.61038961039,0.13,0.3476923076923077,0.5637915742793791,502.9,4514,2316.7,2.74,0.04973837790628786,0.690879773469147,5178,2542.7,1878,0.2705241592964573,0.2279451078239172,93.79,148,0.2370236722965635,20.01,0.0757219251336898,30.07,-745,689.0,-32.02392947103274,642.3,-1211,39.44,1543.7,0.01147392913545867,133.7857142857143,226.0,33.3037772654726,689.0,0.08333333333333348,1.896976956602185,7517,27.1,5095,3003,1480,0.5192183070068854,70,1.29,0.5325412307146657,40,8.735564140969172,451.5,0.01363571419737885,-43,740.47,0.2521619496855346,75.01662897432486,29.09,94.67,0.3264815491815771,12.58426481476731,11.841134752143,15.88,7.12
2011-12-01,1975.584415584415,0.14,0.3786764705882353,0.6079187105816398,552.4,4285,2345.0,2.81,0.0493877571570987,0.6910662824207493,5187,2602.5,1760,0.2057542624166049,0.2559445178335535,93.18,13,0.2468352476225761,21.48,0.04364254675987156,29.43,-726,760.6,-32.77707808564232,1012.6,-1114,38.1,1501.7,0.01095592455718127,140.13,257.5,31.40613847251963,760.6,0.0,1.934187954146363,7364,29.23,5141,3079,1245,0.5581237811762291,70,1.31,0.5494289793004996,37,7.712237054460123,711.3,0.01369037429385642,-43,807.65,0.2069767441860465,76.09994568169473,31.0,109.57,0.1676184145553465,11.04112417054837,12.31654639240145,16.26,7.41
