Date_x,"BPS(지배, Adj.)(원/주)",BPS증가율(YoY)(비율),BS_Accounts Payable,"BS_Accounts Receivable - Trade, Gross","BS_Accounts Receivable - Trade, Net",BS_Accrued Expenses,"BS_Accumulated Depreciation, Total",BS_Additional Paid-In Capital,BS_Cash & Equivalents,BS_Cash and Short Term Investments,BS_Common Stock,"BS_Common Stock, Total",BS_Customer Advances,BS_Defered Income Tax - Long Term Asset,BS_Deferred Income Tax,BS_Deferred Income Tax - Current Asset,BS_Deferred Income Tax - LT Liability,BS_Deferred Revenue - Current,BS_Full-Time Employees,BS_Goodwill - Net,"BS_Goodwill, Net",BS_Income Taxes Payable,BS_Intangibles - Net,"BS_Intangibles, Net",BS_Long Term Investments,BS_Net Debt Incl. Pref.Stock & Min.Interest,BS_Operating Lease Payments Due in Year 2,BS_Operating Lease Payments Due in Year 3,BS_Operating Lease Payments Due in Year 4,BS_Operating Lease Payments Due in Year 5,BS_Operating Lease Pymts. Due in 2-3 Years,BS_Operating Lease Pymts. Due in 4-5 Years,BS_Other Comprehensive Income,BS_Other Current Assets,"BS_Other Current Assets, Total",BS_Other Current Liabilities,"BS_Other Current liabilities, Total","BS_Other Equity, Total","BS_Other Liabilities, Total",BS_Other Long Term Assets,"BS_Other Long Term Assets, Total",BS_Other Long Term Liabilities,BS_Other Property/Plant/Equipment - Gross,BS_Other Property/Plant/Equipment - Net,"BS_Property/Plant/Equipment, Total - Gross","BS_Property/Plant/Equipment, Total - Net",BS_Retained Earnings (Accumulated Deficit),BS_Shares Outs - Common Stock Primary Issue,BS_Short Term Investments,"BS_Tangible Book Value, Common Equity",BS_Total Assets,BS_Total Common Shares Outstanding,BS_Total Current Assets,BS_Total Current Assets less Inventory,BS_Total Current Liabilities,BS_Total Equity,BS_Total Equity & Minority Interest,BS_Total Liabilities,BS_Total Liabilities & Shareholders' Equity,"BS_Total Operating Leases, Supplemental","BS_Total Receivables, Net",BS_Translation Adjustment,CF_Accounts Payable,CF_Accounts Receivable,CF_Acquisition of Business,CF_Capital Expenditures,CF_Cash Taxes Paid,CF_Cash from Financing Activities,CF_Cash from Investing Activities,CF_Cash from Operating Activities,CF_Changes in Working Capital,"CF_Common Stock, Net",CF_Deferred Taxes,CF_Depreciation,CF_Depreciation/Depletion,CF_Financing Cash Flow Items,CF_Foreign Exchange Effects,CF_Free Cash Flow,"CF_Issuance (Retirement) of Stock, Net",CF_Net Cash - Beginning Balance,CF_Net Cash - Ending Balance,CF_Net Changes in Working Capital,CF_Net Income/Starting Line,CF_Non-Cash Items,CF_Options Exercised,CF_Other Assets,CF_Other Financing Cash Flow,"CF_Other Investing Cash Flow Items, Total",CF_Other Liabilities,CF_Other Non-Cash Items,CF_Purchase of Fixed Assets,CF_Purchase of Investments,CF_Repurchase/Retirement of Common,CF_Sale/Maturity of Investment,EBIT(천원),EBITDA2(천원),EBITDA2마진율(비율),EBITDA2증가율(YoY)(비율),"EPS(지배, Adj.)(원/주)",EPS증가율(YoY)(비율),Employment Number,"FS_Accounts Receivable Turnover, TTM","FS_Asset Turnover, TTM","FS_Average Net Trade Cycle Days, TTM","FS_Average Receivables Collection Days, TTM",FS_CAPEX,FS_Cash & Cash Equivalents,FS_Cash & Short-Term Investments,FS_Common Equity - Total,FS_Common Shares - Outstanding - Total,FS_Current Ratio,"FS_Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",FS_EBITDA Margin - %,FS_EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,"FS_Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",FS_Free Cash Flow Net of Dividends,"FS_Free Cash Flow Yield - %, TTM",FS_Gross Profit - Industrials/Property - Total,FS_Gross Profit Margin - %,FS_Income Tax Rate - %,FS_Income before Discontinued Operations & Extraordinary Items,FS_Income before Tax Margin - %,"FS_Income before Tax Margin - %, TTM",FS_Market Capitalization,FS_Net Cash Flow from Operating Activities,FS_Net Change in Cash - Total,FS_Net Margin - %,FS_Operating Margin - %,FS_Operating Profit before Non-Recurring Income/Expense,"FS_Payables Turnover, TTM","FS_Pretax ROA - %, TTM",FS_ROA,FS_ROE,FS_ROIC,"FS_Reinvestment Rate - %, TTM",FS_Revenue from Business Activities - Total,FS_Shares used to calculate Diluted EPS - Total,"FS_Tax Complement, TTM",FS_Total Assets,"FS_Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM",FS_Working Capital to Total Assets,Free Cash Flow2(천원),Gross Investment (GI),IS_Basic EPS Excluding Extraordinary Items,IS_Basic EPS Including Extraordinary Items,IS_Basic Normalized EPS,IS_Basic Weighted Average Shares,IS_Cost of Revenue,"IS_Cost of Revenue, Total",IS_Depreciation,"IS_Depreciation, Supplemental",IS_Depreciation/Amortization,IS_Diluted EPS Excluding ExtraOrd Items,IS_Diluted EPS Including ExtraOrd Items,IS_Diluted Net Income,IS_Diluted Normalized EPS,IS_Diluted Weighted Average Shares,IS_Effect of Special Items on Income Taxes,IS_Gross Profit,IS_Income Available to Com Excl ExtraOrd,IS_Income Available to Com Incl ExtraOrd,"IS_Interest Exp.(Inc.),Net-Operating, Total","IS_Interest Inc.(Exp.),Net-Non-Op., Total",IS_Interest Income - Non-Operating,IS_Interest/Invest Income - Non-Operating,IS_Interest/Investment Income - Operating,IS_Investment Income - Non-Operating,IS_Investment Income - Operating,IS_Labor & Related Expense,IS_Net Income,IS_Net Income After Taxes,IS_Net Income Before Extra. Items,IS_Net Income Before Taxes,IS_Net Sales,IS_Normalized EBIT,IS_Normalized EBITDA,IS_Normalized Inc. Avail to Com.,IS_Normalized Income After Taxes,IS_Normalized Income Before Taxes,IS_Operating Income,IS_Other Non-Operating Income (Expense),"IS_Other, Net",IS_Provision for Income Taxes,IS_Revenue,"IS_Selling/General/Admin. Expenses, Total",IS_Selling/General/Administrative Expense,"IS_Stock-Based Compensation, Supplemental",IS_Total Operating Expense,IS_Total Revenue,Opex Margin,ROA(비율),ROE(지배)(비율),SG&A,단기투자자산,당기순이익(천원),매입채무회전율,매출액(천원),매출액이익률(비율),매출원가(천원),매출채권회전율,무형자산,부채비율(비율),부채총계(천원),비유동비율(천원),비유동자산(천원),순부채(천원),순이익률(비율),순이익증가율(YoY)(비율),영업이익(천원),영업이익률(비율),영업이익증가율(YoY)(연도),운전자본증감(천원),유동비율(비율),유동자산(천원),유형자산감상비 누계,이익잉여금(천원),이자보상율,인당매출s,인당순이익s,인당영업이익s,자기자본비율,자본금(천원),자산총계(천원),재고자산회전율(비율),총자산회전율(비율),투자비 대비 매출 (Rev/GI)s,매출액증가율(YoY)(연도),매출총이익(천원),무형자산회전율s,ROGI(%),CAPEX(천원)
2005-10-01,13.31084113871246,-0.04111171156363824,16,156,177,123,-65,293,197,424,1,1,15,17,0,43,0,15,59000,18,18,10,16,16,1,-424,4,3,1,1,7,2,2,20,63,87,15,2,2,8,25,2,212,26,212,147,417,557,227,680,870,557,663,663,154,714,714,156,870,16,177,0,2.2,-55.8,-19.8,-71.8,17.4,47.5,-204.5,159.8,-31.9,0.0,-47.3,21.4,21.4,0.0,-5.0,88.0,47.5,199.3,196.9,-31.9,166.3,51.3,47.5,-16.6,0.0,-132.8,38.4,51.3,-71.8,-625.8,0.0,512.8,51.0,56.32,21.92,0.4101151727591388,0.1,1.0,24300.0,6.17,1.23,49.26,59.33,22.2,196.94,424.0,714.15,557.38,4.31,5.28,21.92,0.1,56.32,44.0,1.19,115.64,45.01,-8.48,57.67,20.69,20.92,6947.69,66.2,-17.97,22.45,19.87,51.04,36.31,25.69,23.05,28.48,28.48,28.48,256.9,591.7,0.9,869.89,1.24,0.59,88.0,453,0.1,0.1,0.1,554.5,136.0,136.0,5.3,5.3,5.3,0.1,0.1,57.7,0.1,591.7,0.0,120.9,57.7,57.7,7.8,2.9,2.9,2.9,7.8,-5.0,7.8,12.6,57.7,57.7,57.7,53.2,256.9,51.0,56.3,57.7,57.7,53.2,51.0,-0.7,-0.7,-4.5,256.9,64.6,64.6,7.6,205.9,256.9,0.2191514207862982,23.05,28.48,64.6,424,57.7,8.5,256.9,45.01,136.0,-4.603942652329749,16,21.84873949579832,156,0.2899159663865546,207,-424,22.45,0.8856209150326797,51.0,19.87,0.444759206798867,-31.9,4.31,663,-65,417,653.8461538461538,0.03645267489711934,0.006843621399176955,0.007308641975308642,82.06896551724138,1,870,0.3874811463046757,1.23,2.179402529504828,0.4866898148148147,120.9,58.28210784313725,0.4819538670284939,22.2
2006-01-01,12.09237606898982,-0.03259842185243866,21,187,218,117,-71,324,165,423,1,1,15,20,0,44,0,15,59000,18,18,10,16,16,1,-423,4,3,1,1,7,2,3,25,69,87,15,3,2,10,30,2,233,26,233,162,465,562,257,759,934,562,709,709,139,793,793,141,934,16,218,0,4.6,-31.7,0.0,-20.6,17.4,22.7,-50.7,-3.9,-63.3,0.0,-3.5,7.0,7.0,9.1,0.4,-24.5,13.6,196.9,165.4,-63.3,47.2,8.7,13.6,-17.6,9.1,-30.1,-18.6,8.7,-20.6,-133.2,0.0,103.1,53.2,60.19,21.08,0.42360454115421,0.08,0.5999999999999999,38800.0,5.67,1.29,53.3,64.51,20.59,165.36,422.55,793.15,561.51,5.11,7.03,21.08,0.08,60.19,-24.51,0.6,119.86,41.99,16.6,47.16,19.81,20.5,8335.93,-3.93,-31.58,16.52,18.62,53.16,32.64,26.37,23.58,27.91,27.91,27.91,285.48,597.42,0.89,934.33,1.18,0.61,-24.5,539,0.08,0.08,0.08,558.7,158.6,158.6,7.0,7.0,7.0,0.08,0.08,47.2,0.08,597.4,0.0,126.9,47.2,47.2,7.8,3.4,3.4,3.4,7.8,-5.0,7.8,12.6,47.2,47.2,47.2,56.6,285.5,53.2,60.2,47.2,47.2,56.6,53.2,0.0,0.0,9.4,285.5,66.7,66.7,7.6,232.3,285.5,0.2108581436077058,23.58,27.91,66.7,423,47.2,7.552380952380952,285.5,41.99,158.6,-9.006309148264984,16,17.78058007566204,141,0.2837326607818411,225,-423,16.52,0.4750000000000001,53.2,18.62,0.4301075268817205,-63.3,5.11,709,-71,465,682.0512820512821,0.03633355606465572,0.00674324381655424,0.007148911798396334,84.9036402569593,1,934,0.4026798307475317,1.29,2.179349521288554,0.5712713263621354,126.9,60.98419117647059,0.4390022675736961,20.59
2006-04-01,12.62144804770957,0.1151725549490261,25,231,266,144,-79,346,203,468,1,1,15,11,0,51,0,15,59000,18,18,10,15,15,1,-468,4,3,1,1,7,2,7,26,77,87,15,7,3,11,21,3,258,26,258,179,520,564,265,840,1046,564,812,812,169,874,874,172,1046,16,266,0,7.0,-74.2,0.0,-45.0,17.4,37.4,-83.0,47.7,-84.1,0.0,-1.6,14.8,14.8,14.6,4.1,2.7,22.9,196.9,203.1,-84.1,102.2,16.3,22.9,-23.8,14.6,-38.0,6.9,16.3,-45.0,-186.9,0.0,148.9,60.7,68.47,20.33,0.431827687160184,0.09,0.5,38800.0,5.16,1.29,59.06,70.91,24.4,203.11,468.2,874.19,563.54,4.79,7.8,20.33,0.09,68.47,27.2,0.62,140.72,41.78,16.6,55.07,19.6,20.19,9458.52,51.6,37.74,16.35,18.01,60.67,30.88,26.04,23.19,27.86,27.86,27.86,336.84,601.97,0.89,1046.07,1.2,0.61,2.7,583,0.1,0.1,0.1,562.2,188.3,188.3,7.8,7.8,7.8,0.09,0.09,55.1,0.09,602.0,0.0,148.5,55.1,55.1,7.8,3.9,3.9,3.9,7.8,-5.0,7.8,12.6,55.1,55.1,55.1,66.0,336.8,60.7,68.5,55.1,55.1,66.0,60.7,1.5,1.5,11.0,336.8,80.0,80.0,6.8,276.2,336.8,0.2033847980997625,23.19,27.86,80.0,468,55.1,7.532,336.8,41.78,188.3,-4.539083557951482,15,19.67963386727689,172,0.2677345537757437,234,-468,16.35,0.5305555555555557,60.7,18.01,0.4316037735849059,-84.1,4.79,812,-79,520,778.2051282051283,0.03630203427941114,0.006681865427856264,0.006968488821008868,83.5564053537285,1,1046,0.4147783251231527,1.29,2.218374220244119,0.5909305621162022,148.5,70.20627450980392,0.4342213114754098,24.4
2006-07-01,12.93161903995081,0.1115094769076479,28,257,297,186,-86,377,198,536,1,1,15,1,0,59,0,15,59000,27,27,10,21,21,1,-536,4,3,1,1,7,2,8,30,89,87,15,8,3,13,15,3,284,26,284,198,581,567,338,918,1183,567,921,921,213,967,967,216,1183,16,297,0,9.3,-98.3,-14.8,-71.2,17.4,58.4,-196.2,134.4,-77.1,0.0,0.0,23.7,23.7,21.0,4.2,63.2,37.4,196.9,197.7,-77.1,163.3,24.6,37.4,-34.6,21.0,-125.0,46.5,24.6,-71.2,-383.1,0.0,272.8,68.8,77.63,20.56,0.4758555133079847,0.1,0.4285714285714286,38800.0,5.37,1.29,57.36,68.19,26.22,197.7,535.6,966.56,567.12,4.32,8.86,20.56,0.1,77.63,60.52,0.79,160.23,42.44,16.33,61.03,19.32,19.79,10428.07,86.75,-5.4,16.17,18.21,68.76,33.77,25.45,22.61,27.48,27.48,27.48,377.52,603.34,0.89,1182.51,1.22,0.6,63.2,615,0.11,0.11,0.11,564.8,208.4,208.4,8.9,8.9,8.9,0.1,0.1,61.0,0.1,603.3,0.0,169.1,61.0,61.0,7.8,4.8,4.8,4.8,7.8,-5.0,7.8,12.6,61.0,61.0,61.0,72.9,377.5,68.8,77.6,61.0,61.0,72.9,68.8,-0.6,-0.6,11.9,377.5,91.5,91.5,7.5,308.8,377.5,0.2055629139072848,22.61,27.48,91.5,536,61.0,7.442857142857143,377.5,42.44,208.4,-3.84028484231943,21,22.33712512926577,216,0.2709410548086866,262,-536,16.17,0.5024630541871922,68.8,18.21,0.4638297872340424,-77.1,4.32,921,-86,581,882.0512820512821,0.03634005769801875,0.006583248483305756,0.006807528318696704,81.74133558748944,1,1183,0.4098805646036917,1.29,2.288315450834254,0.6029723991507432,169.1,74.3295238095238,0.4459923664122138,26.22
2006-10-01,10.74543636689046,-0.1927304777427579,28,263,298,202,-96,409,266,648,3,3,19,1,0,61,0,19,59000,27,27,10,20,20,1,-648,24,23,20,15,47,35,12,33,94,87,19,12,3,17,18,3,316,26,316,220,650,570,382,1026,1326,570,1040,1040,250,1073,1073,252,1326,114,298,0,10.8,-102.3,-14.8,-104.7,14.1,82.9,-272.3,252.9,-45.6,0.0,-2.3,34.2,34.2,33.2,5.6,148.1,51.4,196.9,265.9,-45.6,232.8,33.8,51.4,-35.3,33.2,-167.6,81.2,33.8,-104.7,-488.2,0.0,335.3,76.4,86.82,20.46,0.5415482954545454,0.11,0.09999999999999987,38800.0,5.99,1.3,51.2,61.05,33.52,265.94,648.16,1073.5,570.05,4.17,10.47,20.46,0.11,86.82,84.94,1.28,181.37,42.73,15.5,69.53,19.39,19.51,10940.73,118.46,68.24,16.38,17.99,76.35,37.15,25.3,21.2,26.04,26.04,26.04,424.43,606.26,0.84,1325.98,1.23,0.6,148.1,620,0.12,0.12,0.12,568.1,232.6,232.6,10.5,10.5,10.5,0.11,0.11,69.5,0.11,606.3,0.0,191.8,69.5,69.5,7.8,5.5,5.5,5.5,7.8,-5.0,7.8,12.6,69.5,69.5,69.5,82.3,424.4,76.4,86.8,69.5,69.5,82.3,76.4,0.4,0.4,12.8,424.4,105.0,105.0,8.1,348.1,424.4,0.2045240339302545,21.2,26.04,105.0,648,69.5,8.307142857142857,424.4,42.73,232.6,-4.148582600195503,20,23.46368715083799,252,0.266542404473439,286,-648,16.38,0.2045060658578857,76.4,17.99,0.4980392156862745,-45.6,4.17,1040,-96,650,979.4871794871796,0.03670618556701031,0.006,0.006677835051546392,80.99547511312217,3,1326,0.4080769230769231,1.3,2.405723412096092,0.6520046710782406,191.8,79.49327380952381,0.4829450139794968,33.52
2007-01-01,9.380541204430225,-0.2242598848305699,37,305,348,187,-107,459,273,673,1,1,16,6,0,73,0,16,59000,27,27,10,19,19,1,-673,24,23,20,15,47,35,12,44,117,87,16,12,8,19,25,8,343,26,343,236,725,575,400,1151,1445,575,1138,1138,239,1197,1197,247,1445,114,348,0,19.4,-42.9,0.0,-28.7,14.1,40.6,-46.3,12.5,-66.9,0.0,-16.8,12.3,12.3,20.5,0.4,-16.2,20.1,265.9,273.0,-66.9,75.4,8.5,20.1,-28.8,20.5,-17.7,-14.7,8.5,-28.7,-121.6,0.0,103.9,83.6,95.86,20.83,0.5926233593620203,0.12,0.5,55400.0,5.66,1.34,53.15,64.71,28.68,273.04,673.1,1197.33,287.5,4.75,12.26,20.83,0.12,95.86,-16.19,1.17,193.1,41.95,16.41,75.45,19.61,19.48,12594.8,12.48,7.1,16.39,18.16,83.6,31.65,26.19,21.95,26.23,26.23,26.23,460.27,607.03,0.84,1444.69,1.2,0.62,-16.2,730,0.13,0.13,0.13,571.6,254.9,254.9,12.3,12.3,12.3,0.12,0.12,75.4,0.12,607.0,0.0,205.4,75.4,75.4,7.8,6.7,6.7,6.7,7.8,-5.0,7.8,12.6,75.4,75.4,75.4,90.3,460.3,83.6,95.9,75.4,75.4,90.3,83.6,0.0,0.0,14.8,460.3,109.5,109.5,7.4,376.7,460.3,0.2083423854008256,21.95,26.23,109.5,673,75.4,6.88918918918919,460.3,41.95,254.9,-10.72960372960373,19,20.61769616026711,247,0.2564745196324144,307,-673,16.39,0.597457627118644,83.6,18.16,0.5714285714285712,-66.9,4.75,1138,-107,725,1071.794871794872,0.03765660240425769,0.006144515984964085,0.006815726301685959,82.90657439446368,1,1445,0.404481546572935,1.34,2.506586756188399,0.6122591943957969,205.4,85.87583959899749,0.4562647754137116,28.68
2007-04-01,7.64303525795594,-0.3944406989542747,25,354,404,219,-107,495,269,710,1,1,15,6,0,79,0,15,59000,43,43,10,15,15,1,-710,24,23,20,15,47,35,14,37,116,87,15,14,8,25,31,8,343,266,343,266,807,578,441,1259,1584,578,1230,1230,259,1317,1317,267,1584,114,404,0,-1.9,-91.6,0.0,-70.9,14.1,66.4,-128.9,64.5,-115.6,0.0,-23.6,25.3,25.3,30.4,1.0,-6.4,36.0,265.9,269.0,-115.6,157.7,20.6,36.0,-27.0,30.4,-58.0,4.9,20.6,-70.9,-302.7,0.0,244.7,90.7,103.72,20.08,0.5148240105155544,0.14,0.5555555555555558,55400.0,5.31,1.35,60.15,68.92,42.2,268.99,710.24,1317.24,289.21,4.75,13.05,20.08,0.14,103.72,9.84,1.22,211.14,40.88,15.74,82.28,18.91,19.29,10781.71,52.04,-4.05,15.93,17.55,90.67,41.74,26.09,21.92,26.31,26.31,26.31,516.51,608.19,0.84,1584.35,1.2,0.61,-6.4,812,0.14,0.14,0.14,576.2,292.3,292.3,13.1,13.1,13.1,0.14,0.14,82.3,0.14,608.2,0.0,224.2,82.3,82.3,7.8,6.5,6.5,6.5,7.8,-5.0,7.8,12.6,82.3,82.3,82.3,97.7,516.5,90.7,103.7,82.3,82.3,97.7,90.7,0.5,0.5,15.4,516.5,120.5,120.5,9.5,425.8,516.5,0.2007744433688286,21.92,26.31,120.5,710,82.3,11.692,516.5,40.88,292.3,-5.638646288209607,15,20.27334851936219,267,0.2687927107061504,354,-710,15.93,0.4936479128856623,90.7,17.55,0.4942339373970346,-115.6,4.75,1230,-107,807,1162.820512820513,0.03829929472626447,0.006209972458967584,0.006888477427518701,83.14393939393939,1,1584,0.4199186991869919,1.35,2.564968956291484,0.5335510688836105,224.2,97.85583959899749,0.4580645161290323,42.2
2007-07-01,5.91373823210703,-0.542691583023194,30,378,429,238,-107,521,296,809,3,3,19,9,0,69,0,19,59000,44,44,10,14,14,1,-809,24,23,20,15,47,35,17,47,116,87,19,17,9,27,36,9,343,292,343,292,903,581,513,1386,1739,581,1354,1354,286,1444,1444,296,1739,114,429,0,3.3,-115.3,-12.0,-110.4,14.1,84.3,-251.2,194.4,-113.9,0.0,-16.4,39.2,39.2,36.5,3.0,84.0,47.8,265.9,296.5,-113.9,253.9,31.7,47.8,-40.5,36.5,-140.8,38.6,31.7,-110.4,-544.5,0.0,415.7,101.1,115.0,20.58,0.4813860620893986,0.16,0.5999999999999999,55400.0,5.41,1.34,58.55,67.71,39.56,296.49,809.26,1443.51,580.57,4.73,13.87,20.58,0.16,115.0,90.34,1.39,227.68,40.74,13.91,96.15,19.99,19.48,11542.54,129.9,27.5,17.21,18.1,101.13,39.94,26.14,22.14,26.84,26.84,26.84,558.84,609.13,0.85,1739.01,1.21,0.61,84.0,839,0.17,0.17,0.17,579.1,317.3,317.3,13.9,13.9,13.9,0.16,0.16,96.2,0.16,609.1,0.0,241.6,96.2,96.2,7.8,7.9,7.9,7.9,7.8,-5.0,7.8,12.6,96.2,96.2,96.2,111.7,558.8,101.1,115.0,96.2,96.2,111.7,101.1,2.6,2.6,15.5,558.8,126.6,126.6,9.2,457.7,558.8,0.205798138869005,22.14,26.84,126.6,809,96.2,10.57666666666667,558.8,40.74,317.3,-4.846487424111015,14,20.51282051282051,296,0.2666204986149585,385,-809,17.21,0.577049180327869,101.1,18.1,0.4694767441860466,-113.9,4.73,1354,-107,903,1279.746835443038,0.03865655588224347,0.006374269604376792,0.006940191298522461,82.97872340425532,3,1739,0.4127031019202363,1.34,2.617178807353046,0.4802649006622515,241.6,119.7939348370927,0.4839064649243466,39.56
2007-10-01,6.302082561885221,-0.4135107829307322,36,389,436,275,-143,451,340,670,3,3,29,12,15,75,15,29,59000,149,149,10,46,46,0,-670,53,52,48,39,105,87,15,60,135,87,29,15,14,34,46,14,499,292,499,356,1000,576,331,1274,1838,576,1242,1242,341,1468,1468,370,1838,275,436,0,10.6,-119.9,-146.8,-182.5,43.3,4.0,-277.3,344.3,-82.0,-105.4,25.1,53.9,53.9,42.3,2.9,161.9,-38.3,265.9,339.8,-82.0,350.1,-2.8,67.1,-50.0,42.3,-94.9,77.3,-2.8,-182.5,-968.7,-105.4,1020.6,106.1,120.85,20.14,0.3919603777931353,0.16,0.4545454545454546,55400.0,5.81,1.35,53.68,62.98,72.03,339.85,670.43,1468.21,576.02,3.65,14.74,20.14,0.16,120.85,77.86,1.57,243.71,40.62,16.12,96.26,19.13,19.4,9854.85,149.9,43.36,16.04,17.69,106.12,39.36,26.19,22.13,27.55,27.55,27.55,599.96,604.39,0.85,1838.31,1.24,0.49,161.9,1039,0.17,0.17,0.17,578.3,341.5,341.5,14.7,14.7,14.7,0.16,0.16,96.3,0.16,604.4,0.0,258.4,96.3,96.3,7.8,8.5,8.5,8.5,7.8,-5.0,7.8,12.6,96.3,96.3,96.3,114.8,600.0,106.1,120.9,96.3,96.3,114.8,106.1,0.1,0.1,18.5,600.0,137.6,137.6,9.8,493.8,600.0,0.2013333333333333,22.13,27.55,137.6,670,96.3,9.48611111111111,600.0,40.62,341.5,-5.004170141784821,46,25.20435967302452,370,0.4059945504087193,596,-670,16.04,0.3856115107913669,106.1,17.69,0.3887434554973821,-82.0,3.65,1242,-143,1000,1248.235294117647,0.03854873646209386,0.00632129963898917,0.006886281588447653,79.86942328618063,3,1838,0.4830917874396135,1.35,2.510141022882867,0.413760603204524,258.4,111.6174130979623,0.4599156118143459,72.03
2008-01-01,5.067880447912427,-0.4597454094099627,47,460,519,239,-152,481,450,475,3,3,26,31,13,67,13,26,59000,151,151,10,45,45,170,-475,53,52,48,39,105,87,16,55,122,87,26,16,15,35,66,15,545,292,545,393,1101,578,25,1405,1942,578,1116,1116,313,1601,1601,341,1942,275,519,0,11.1,-66.8,-9.2,-53.4,43.3,16.9,66.2,22.3,-99.8,0.0,-6.7,16.3,16.3,4.0,4.6,-31.2,12.8,339.8,449.7,-99.8,101.9,10.6,12.8,3.7,4.0,119.6,-47.9,10.6,-53.4,-97.9,0.0,226.7,111.7,127.99,19.9,0.3351762987690381,0.17,0.4166666666666667,61700.0,5.35,1.37,57.22,68.45,53.42,449.74,474.95,1601.03,577.64,3.57,16.29,19.9,0.17,127.99,-31.16,1.68,260.55,40.51,16.41,101.87,18.95,19.24,8313.04,22.26,109.89,15.84,17.37,111.7,32.6,26.34,22.24,26.91,26.91,26.91,643.11,598.1,0.84,1941.66,1.21,0.41,-31.2,1376,0.18,0.18,0.18,576.3,366.3,366.3,16.3,16.3,16.3,0.17,0.17,101.9,0.17,598.1,0.0,276.8,101.9,101.9,7.8,6.2,6.2,6.2,7.8,-5.0,7.8,12.6,101.9,101.9,101.9,121.9,643.1,111.7,128.0,101.9,101.9,121.9,111.7,4.0,4.0,20.0,643.1,148.9,148.9,13.0,531.4,643.1,0.1988804229513295,22.24,26.91,148.9,475,101.9,7.793617021276596,643.1,40.51,366.3,-9.627245508982037,45,21.29918800749531,341,0.5159275452841974,826,-475,15.84,0.3514588859416445,111.7,17.37,0.3361244019138758,-99.8,3.57,1116,-152,1101,1432.051282051282,0.04066308678887595,0.006611828516930062,0.007187629089164409,82.44078269824922,3,1942,0.5762544802867384,1.37,2.346962263723899,0.3971323050184663,276.8,101.6822084195997,0.3889838556505223,53.42
2008-04-01,2.976592835844885,-0.6105483312082813,51,536,583,253,-166,532,521,551,3,3,24,28,10,65,10,24,59000,158,158,10,47,47,162,-551,53,52,48,39,105,87,14,69,134,87,24,14,17,36,64,17,576,292,576,410,1205,583,30,1549,2110,583,1269,1269,328,1754,1754,355,2110,275,583,0,13.7,-140.8,-21.0,-85.2,43.3,55.4,25.7,97.0,-162.2,0.0,7.0,34.1,34.1,15.2,3.2,11.8,40.3,339.8,521.2,-162.2,205.7,12.5,40.3,-3.8,15.2,110.9,-31.4,12.5,-85.2,-108.1,0.0,240.0,119.7,137.46,20.05,0.3252988816043194,0.17,0.2142857142857142,61700.0,5.04,1.35,63.2,72.6,31.79,521.19,551.17,1754.37,583.19,5.49,17.78,20.05,0.17,137.46,42.98,1.84,286.78,41.84,16.28,103.86,18.1,18.99,9391.59,74.77,71.45,15.15,17.46,119.68,38.94,25.57,21.56,25.92,25.92,25.92,685.43,598.66,0.84,2109.78,1.2,0.7,11.8,1468,0.18,0.18,0.18,579.4,380.9,380.9,17.8,17.8,17.8,0.17,0.17,103.9,0.17,598.7,0.0,304.6,103.9,103.9,7.8,4.9,4.9,4.9,7.8,-5.0,7.8,12.6,103.9,103.9,103.9,124.1,685.4,119.7,137.5,103.9,103.9,124.1,119.7,-0.5,-0.5,20.2,685.4,167.1,167.1,10.5,565.7,685.4,0.2006127808578932,21.56,25.92,167.1,551,103.9,7.468627450980391,685.4,41.84,380.9,-4.867897727272727,47,20.22792022792023,355,0.4794754846066134,841,-551,15.15,0.2624544349939248,119.7,17.46,0.3197353914002206,-162.2,5.49,1269,-166,1205,1534.615384615385,0.04244857204711279,0.006810223569267857,0.007490477388551802,83.17535545023696,3,2110,0.5401103230890465,1.35,2.177772252851562,0.3270087124878993,304.6,81.83185380967065,0.3847368421052632,31.79
