파일,항목,기간,N,lag=3,lag=2,lag=1,lag=0,lag=-1,lag=-2,lag=-3,lag=-4,lag=-5,lag=-6,lag=-7,lag=-8,lag=-9,lag=-10,lag=-11,lag=-12,lag=-13,highest corr,best lag (highest corr)
수출물가지수,"중후판(두께3mm이상, 계약통화기준)",2011/07 ~ 2021/12,126,0.6696145134809534,0.699238731554515,0.7094266904778288,0.7082834348331019,0.6875699270016096,0.6353962760168217,0.5737499398345197,0.5011751032694307,0.4086744042146472,0.2953831584333606,0.18083105826590853,0.05524445937703012,-0.058387467815597754,-0.14861813977892688,-0.2274134336384215,-0.31290021273059193,-0.3777872303329921,0.7094266904778288,1
수출물가지수,"열연강판 (2015=100, 계약통화기준)",2011/07 ~ 2021/12,126,0.8471988709776036,0.8773719700255033,0.8798155378269463,0.8610788030445603,0.8241598410405263,0.7635798160428645,0.6989071123341685,0.6186254961917637,0.5247895607644477,0.43370185860718524,0.3318672425900639,0.23147589186755346,0.14229429061697996,0.052895687910801285,-0.03678020849335521,-0.10713273942119525,-0.16312504932456406,0.8798155378269463,1
수출물가지수,"철강관 (2015=100, 계약통화기준)",2011/07 ~ 2021/12,126,0.8492904805722402,0.8823155912211341,0.8981210070672188,0.8986231965010479,0.8855247200538473,0.8394205698963365,0.779004682703984,0.7141048709747165,0.6282216983320438,0.5292140557972165,0.4203690873024285,0.29697294448588285,0.17433007138102016,0.07677051407452933,-0.014356420710144749,-0.09724957536525357,-0.1718292872989144,0.8986231965010479,0
수출물가지수,"냉간압연강재 (2015=100, 계약통화기준)",2011/07 ~ 2021/12,126,0.8482111739936367,0.8650814767837312,0.8655040764107996,0.8579185730968572,0.8315814902317241,0.7909251547873261,0.7327868676253304,0.6627448952062737,0.5787155519515681,0.4832105652466423,0.3850349122504173,0.27824378077762696,0.16697471131148484,0.06808617491513062,-0.01814957284562313,-0.10026511492332965,-0.16161109417272032,0.8655040764107996,1
수출물가지수,"표면처리강재 (2015=100, 계약통화기준)",2011/07 ~ 2021/12,126,0.8615110035694062,0.8912786717214553,0.9035824846722466,0.9088289724965966,0.8945373362742352,0.8706441380921518,0.8364316132484788,0.7931288967270678,0.7358332319147355,0.6566910576003903,0.5678312537352762,0.46677644334944446,0.3557595442476736,0.24730520248440097,0.14728566447214125,0.055167303486466285,-0.022321290982938675,0.9088289724965966,0
철강생산량,조강-소계,2011/07 ~ 2021/12,126,0.04137671691588876,0.08717985116261427,0.07432379282744585,0.08090132686262269,0.07116763897797733,0.060037272030306794,0.05866409690353769,0.05758864542322595,0.04994821962912797,0.00309566407159498,-0.03307304170329207,-0.04239143669411849,-0.06663081998681304,-0.10875557920229888,-0.14757567959362455,-0.21154359088160185,-0.24360330378296746,0.08717985116261427,-13
철강생산량,조강-전로강,2011/07 ~ 2021/12,126,-0.12078888214324976,-0.0943679586110691,-0.10574471027133328,-0.10594701455221492,-0.1269029457749061,-0.1415731749704176,-0.12528889590049186,-0.10629322224737657,-0.0880285709408167,-0.09401087557887959,-0.09391795753241446,-0.06290296870966809,-0.036260288270407,-0.020075494891263635,-0.036369124708742935,-0.07769405864205498,-0.10654225558467316,-0.020075494891263635,-2
철강생산량,조강-전기로강,2011/07 ~ 2021/12,126,0.20364564049578204,0.23278497523544392,0.2309363817770805,0.24015478126221637,0.25325766540301115,0.25718564380453207,0.23506927778475747,0.21152977118914762,0.17727395820904887,0.12190553856748736,0.07377568506317272,0.022606946032145716,-0.04286055145553365,-0.11859340212132741,-0.14994783608583576,-0.18251166740220237,-0.18954722965363047,0.25718564380453207,-2
철강생산량,철강재,2011/07 ~ 2021/12,126,0.0548558733937157,0.08029344093323583,0.07811287304408605,0.09622225343661352,0.12921154030289847,0.12098969734221136,0.11545662511898039,0.08570218505822715,0.06176482575398476,0.013231948928045521,-0.012532530693119163,-0.05132616287653111,-0.09841863755940958,-0.149145718630503,-0.1979198651617399,-0.2824727680216927,-0.31889041947813074,0.12921154030289847,-13
철강생산량,형강,2011/07 ~ 2021/12,126,-0.11010608424284132,-0.05163747038544316,-0.03287481160047494,0.008946989116210063,0.06457490930972799,0.08726675197817813,0.09960715617600396,0.09320862385860565,0.03925517975538368,-0.02583944587898615,-0.06474270087579717,-0.10168601718553708,-0.1048144904262112,-0.10657239050621424,-0.0721874053355911,-0.060265311816272905,-0.03431100946813968,0.09960715617600396,3
