Date_x,순부채(천원),SG&A,ROGI(%),총자산회전율(비율),무형자산회전율,Free Cash Flow2(천원),비유동자산(천원),운전자본증감(천원),투자비 대비 매출 (Rev/GI),EPS증가율(YoY)(비율),Opex Margin,매출액증가율(YoY)(연도),"BPS(지배, Adj.)(원/주)",EBITDA2마진율(비율),매출총이익(천원),영업이익(천원),무형자산감상비 누계,자기자본비율,ROA(비율),매출원가(천원),ROE(지배)(비율),Gross Investment (GI),ROIC(비율),이자발생부채(천원),비유동비율(천원),매출액(천원),무형자산,CAPEX(천원),"EPS(지배, Adj.)(원/주)",유동비율(비율),부채총계(천원),이익잉여금(천원),단기투자자산,재고자산회전율(비율),유동자산(천원),영업이익률(비율),채무총계,순이익률(비율),이자보상율,자본금(천원),당기순이익(천원),유형자산감상비 누계,EBITDA2(천원),매출액이익률(비율),순이익증가율(YoY)(비율),인당영업이익,매입채무회전율,영업이익증가율(YoY)(연도),EBIT(천원),매출채권회전율,자산총계(천원),인당매출,부채비율(비율),인당순이익,EBITDA2증가율(YoY)(비율),BPS증가율(YoY)(비율),close,close_weighted,EV_EBITDA,PBR
2018-10-01,941,1863.0,0.005866972769593776,0.57,1.521076233183857,1639.0,19718,-486.0,0.2163127351571966,-0.6666666666666667,0.4820165094339622,-0.004452239611440922,6.105425234469875,10.26,2503.0,92.0,-1773,55.26177222807281,4.9,889.0,9.18,15681,7.33,0.0,1.341999591642279,3392.0,2230,136.0,0.13,0.86,11895,1373,3450,0.493740902474527,6870,2.71,4391,3.1,184.0,1,105.0,-1726,348.0,73.79,-0.6597145993413831,0.003172413793103448,5.55625,-0.3357843137254902,92.0,2.238943894389439,26588,0.1169655172413793,80.95691826039611,0.003620689655172414,-0.1275510204081632,0.04142968896443011,118.0355433816656,110.24,70.15,7.15
2019-04-01,-2669,1991.0,0.01409774436090225,0.5,2.083054626532888,1806.0,23119,865.0,0.2508727175080558,2.769230769230769,0.4741771474444742,0.02371595067082266,6.923213245502811,17.31,2823.0,210.0,-1625,49.60487422332147,4.28,914.0,8.73,14896,7.59,0.0,1.405752158579594,3737.0,1794,159.0,0.49,0.96,16708,2127,6379,0.3723966118584953,10035,5.62,3710,10.49,77.20588235294117,1,392.0,-506,647.0,75.54,2.383870967741935,0.006,5.539393939393939,1.07380073800738,210.0,1.410188679245283,33154,0.1067714285714286,101.5930925452998,0.0112,0.6871345029239766,0.1339444804623742,147.6772568554335,145.71,69.92,7.8
2019-07-01,-2657,2134.0,0.01409780351186355,0.5,2.317101449275362,2064.0,23433,91.0,0.2515576814148153,-0.7755102040816326,0.4728546409807355,0.00357426528991267,6.176922474938481,17.04,3030.0,58.0,-1752,51.49388048956084,3.36,967.0,6.47,15889,5.75,0.0,1.365082139112199,3997.0,1725,178.0,0.11,0.97,16170,2218,6042,0.4036150661415733,9903,5.6,3385,2.28,54.71698113207547,1,91.0,-372,681.0,75.81,-0.782650142993327,0.001657142857142857,5.86060606060606,-0.003558718861210064,224.0,1.714714714714715,33336,0.1142,94.1978329255505,0.0026,-0.01559792027729634,-0.1077954331464667,136.640529903085,142.84,56.33,7.02
2019-10-01,-3306,2431.0,0.002056766762649116,0.41,0.9049528774814518,2192.0,38916,-868.0,0.1428028984590071,-2.090909090909091,0.4677598050077554,-0.0123994196016356,4.215875117298388,14.91,3379.0,65.0,-2018,66.63529694445558,2.04,1134.0,3.25,31603,3.08,0.0,1.169386099341927,4513.0,4987,170.0,-0.12,1.05,16663,2109,6529,0.4093052784327952,11026,1.44,3223,-2.42,928.5714285714287,1,-109.0,-388,673.0,74.87,-2.06140350877193,0.001857142857142857,6.872727272727273,-0.7428571428571429,65.0,2.195038910505837,49942,0.1289428571428571,50.07061510261727,-0.003114285714285714,-0.125,-0.3174796778811156,159.6133197139625,159.63,55.48,4.17
2020-01-01,-4889,2726.0,-0.001169210782721663,0.4,1.02688399661304,3688.0,39163,-330.0,0.1575511529717441,1.25,0.502576788291074,-0.000267129691465362,4.061416093467721,12.31,3631.0,-36.0,-2198,61.46827268439575,0.31,1220.0,0.53,30790,0.53,0.0,1.155762136638631,4851.0,4724,136.0,-0.27,1.08,21241,1861,7947,0.3038902461943244,15963,-0.74,3058,-4.99,-120.0,1,-248.0,-404,597.0,74.85,1.061983471074381,-0.0007346938775510204,7.393939393939394,-1.513888888888889,-36.0,-2.277464788732394,55126,0.099,62.68555407997639,-0.005061224489795919,-0.1743796109993293,-0.0366374760952709,154.8043693218827,160.24,60.36,4.8
2020-04-01,-7129,2780.0,-0.00213552082980238,0.42,1.084001782531194,1536.0,38910,543.0,0.1649096640791838,-1.407407407407407,0.5126413155190134,-0.008416833667334589,3.86511315408263,10.65,3611.0,-140.0,-2469,64.45928053260728,-0.37,1254.0,-0.63,29501,-0.41,0.0,1.125705193114422,4865.0,4488,323.0,0.11,1.15,19058,1960,9802,0.3306599605790797,14713,-2.88,2673,2.03,-71.7948717948718,1,99.0,-404,518.0,74.22,-1.406813627254509,-0.002857142857142857,7.6,2.891891891891892,-63.0,1.585206907787553,53623,0.09928571428571428,55.13669897294952,0.002020408163265306,-0.1348497156783103,-0.04833361932573699,149.1045046549845,156.855,56.08,4.21
2020-07-01,-6610,2646.0,0.005617484420258053,0.43,1.10158254918734,1851.0,42934,-445.0,0.1507065742122356,24.90909090909091,0.4494272956707435,0.004446240905416232,3.934585787510875,16.06,3840.0,178.0,-2753,66.5282104534441,5.21,1311.0,8.54,34179,8.09,0.0,1.11690946930281,5151.0,4676,114.0,2.85,1.15,19340,4585,9283,0.3469621446854372,14846,3.46,2673,50.96,26.33136094674556,1,2625.0,-404,827.0,74.55,24.10344827586207,0.00363265306122449,7.945454545454545,-2.201388888888889,192.0,2.274172185430464,57780,0.1051224489795918,50.31217481789803,0.05357142857142857,0.5079812206572769,0.01797428190552797,167.306944327343,147.69,64.61,4.6
2020-10-01,-6820,2785.0,0.006422678699961243,0.37,1.232150977717144,2066.0,44190,-1658.0,0.1500193787719395,-0.5964912280701755,0.454880974349511,-0.003621730382293742,3.561837754176692,16.5,4025.0,224.0,-3036,68.164908008658,6.53,1394.0,9.68,36122,9.21,0.0,1.096254031257752,5419.0,4398,124.0,1.15,1.22,18826,5666,9492,0.3625719255988225,14946,4.13,2672,19.95,21.74757281553398,1,1081.0,-404,894.0,74.28,-0.6085164835164836,0.004571428571428572,8.44848484848485,0.1936416184971097,232.0,2.852105263157895,59136,0.1105918367346939,46.70305135202183,0.02206122448979592,0.02739726027397271,-0.0947362831730233,157.604478453197,188.34,72.13,5.27
2021-01-01,-9293,3091.0,0.006340107694980024,0.35,1.413952357802625,4091.0,44412,-1192.0,0.1684036824735105,-0.7304347826086957,0.4782533952209043,0.00390414647280557,4.000906171370075,18.26,4338.0,193.0,-2746,62.5827664741105,6.74,1479.0,10.87,34542,10.54,0.0,1.07034921553033,5817.0,4114,149.0,0.31,1.23,24808,5933,11966,0.2657499200511673,21889,3.32,2673,4.99,83.1896551724138,1,267.0,-404,1062.0,74.57,-0.749874686716792,0.003409532558386037,8.963636363636363,-0.1961259079903148,219.0,-1.817244611059044,66301,0.1027629579903191,59.7883980430434,0.004716814471964103,0.1066666666666667,0.1232701901366846,181.0355504565524,154.14,59.9,5.0
2021-04-01,-12351,2983.0,0.0107775680448152,0.38,1.519235668789809,3057.0,44441,1484.0,0.1815441758509408,0.6129032258064517,0.4484319973167868,-0.008716642081265769,5.359221428810818,17.42,4408.0,340.0,-3034,65.603760499345,7.54,1555.0,11.58,32846,11.18,0.0,1.044024713980313,5963.0,3925,171.0,0.5,1.33,22318,6402,15023,0.2916748190178047,20444,5.94,2672,7.87,126.3940520446097,1,469.0,-404,1039.0,73.92,0.5771543086172344,0.006006430413737059,9.424242424242424,0.7891566265060244,354.0,1.399436751936165,64885,0.105342189873865,52.43028637207227,0.008285340776596121,-0.04600219058050381,0.3395019026341224,247.6937877960804,191.505,52.34,5.0
2021-07-01,2278,3240.0,0.005465290467018947,0.32,0.6505232916068131,3230.0,72402,168.0,0.1043672938581329,0.1200000000000001,0.4561514195583596,0.008658008658008587,3.879422244336353,16.58,4727.0,312.0,-3353,62.62266236549438,3.24,1613.0,5.06,60747,4.5,0.1264519784682217,1.30407060518732,6340.0,9746,213.0,0.56,0.93,33138,6937,9650,0.390009842519685,16256,5.24,11928,8.44,61.6600790513834,1,535.0,-404,1051.0,74.56,0.07242693773824649,0.005511783203194008,9.775757575757575,-0.1178451178451179,332.0,2.123241795043536,88658,0.1120022612443911,59.68659942363112,0.009451294915733315,-0.04822043628013795,-0.2761220457358158,230.8526505954494,253.84,55.93,4.26
2021-10-01,1200,3542.0,0.0006157735249793392,0.34,0.7245565878378378,3468.0,71479,-1652.0,0.111211939524558,-0.1607142857142858,0.4530088882412939,-0.0191791845493563,3.835996500660832,14.59,5019.0,27.0,-3861,65.2522988242829,2.4,1844.0,3.62,61711,3.46,0.0,1.252830651663337,6863.0,9472,166.0,0.47,1.06,30382,7405,9391,0.4300933759478598,15957,0.55,10591,6.82,8.940397350993377,1,468.0,-404,1001.0,73.13,-0.1919431279620852,0.000476981238737943,11.17575757575758,-0.8950381679389313,38.0,2.568488023952096,87436,0.1212415644984631,53.25130578048866,0.00826767480479101,-0.1200241254523522,-0.01119386881356355,223.325453417044,221.52,70.94,5.17
2022-01-01,55,3961.0,-0.002848956731469641,0.33,0.8159946535976832,5283.0,72359,-1658.0,0.1185878239474238,-1.063829787234043,0.4881244881244881,-0.008478052782715628,3.990622578798493,10.31,5312.0,-182.0,-3995,61.05620266991566,1.79,2014.0,2.9,61777,2.89,0.0,1.244757530405463,7326.0,8978,167.0,-0.03,1.05,37078,7377,10537,0.3206126914660832,22850,-2.4,10592,-0.38,-587.0967741935484,1,-28.0,-404,755.0,72.51,-1.055718475073314,-0.002474809969948736,12.20606060606061,-5.363636363636363,-176.0,-1.783783783783784,95209,0.0996179002189255,63.78352342123824,-0.0003807399953767286,-0.2933516106922549,0.04030923336635572,235.5115544448073,217.855,59.59,3.96
2022-04-01,-2906,3791.0,0.0003329282706040983,0.35,0.8658721813295945,3497.0,72611,1579.0,0.1233665706723486,-2.0,0.4595871002563757,-0.001379120121362654,4.506134166679492,12.49,5366.0,9.0,-4507,63.29255444948507,1.27,2045.0,1.98,60073,2.89,0.0,1.233286908077994,7411.0,8559,179.0,0.03,1.03,34146,7405,13503,0.3630885306942335,20411,0.27,10597,0.38,16.07142857142857,1,28.0,-404,926.0,72.41,-2.0,0.0001223807127996628,12.39393939393939,-1.1125,20.0,1.370884202737699,93022,0.1007737180620334,57.99646715130103,0.0003807399953767286,0.2114451988360815,0.1291807425287035,267.7125683122318,244.02,45.39,2.97
